model_key	family	layer_index	layer_name	mean_triplet	min_triplet	max_triplet	dataset_count
clip_vit_l14_336	CLIP	21	hidden_state_021	0.7869758432087511	0.3830902461257976	0.9808568824065633	4
clip_vit_l14_336	CLIP	22	hidden_state_022	0.8170009115770283	0.4407474931631723	0.987693710118505	4
clip_vit_l14_336	CLIP	23	hidden_state_023	0.8556289881494986	0.5446672743846854	0.9936189608021878	4
clip_vit_l14_336	CLIP	24	hidden_state_024	0.8944849589790338	0.6914311759343665	0.9826800364630811	4
clip_vit_l14_336	CLIP	25	pooler_output	0.8850843208751139	0.6725159525979945	0.9731084776663628	4
clip_vit_l14_336	CLIP	26	image_embeds	0.9023473108477666	0.7101185050136737	0.9753874202370101	4
clip_vit_l14_336	CLIP	27	image_embeds_l2	0.8988149498632634	0.6959890610756608	0.9762989972652689	4
convnext_base	ConvNeXt	0	hidden_state_000	0.10699635369188697	0.03691886964448493	0.23883318140382864	4
convnext_base	ConvNeXt	1	hidden_state_001	0.32754102096627163	0.26321786690975385	0.3969917958067457	4
convnext_base	ConvNeXt	2	hidden_state_002	0.4898587055606199	0.3869644484958979	0.601640838650866	4
convnext_base	ConvNeXt	3	hidden_state_003	0.3448040109389244	0.07930720145852327	0.6276207839562443	4
convnext_base	ConvNeXt	4	hidden_state_004	0.5711030082041932	0.18459434822242482	0.7461257976298997	4
convnext_base	ConvNeXt	5	canonical_embedding	0.48814949863263446	0.1340018231540565	0.6681859617137648	4
convnext_large	ConvNeXt	0	hidden_state_000	0.0777119416590702	0.025979945305378338	0.1918869644484959	4
convnext_large	ConvNeXt	1	hidden_state_001	0.46433454876937097	0.2675478577939836	0.6522333637192342	4
convnext_large	ConvNeXt	2	hidden_state_002	0.5369758432087511	0.3883318140382862	0.6235186873290792	4
convnext_large	ConvNeXt	3	hidden_state_003	0.23484503190519598	0.05834092980856881	0.479489516864175	4
convnext_large	ConvNeXt	4	hidden_state_004	0.5458067456700091	0.2780309936189608	0.7046490428441203	4
convnext_large	ConvNeXt	5	canonical_embedding	0.46786690975387424	0.1832269826800365	0.6280765724703737	4
convnext_small	ConvNeXt	0	hidden_state_000	0.0867137648131267	0.027803099361896066	0.21877848678213307	4
convnext_small	ConvNeXt	1	hidden_state_001	0.3152917046490429	0.2333637192342753	0.43163172288058343	4
convnext_small	ConvNeXt	2	hidden_state_002	0.48769371011850504	0.35186873290793075	0.6216955332725616	4
convnext_small	ConvNeXt	3	hidden_state_003	0.4457611668185962	0.19963536918869645	0.7561531449407475	4
convnext_small	ConvNeXt	4	hidden_state_004	0.5888787602552416	0.23245214220601645	0.7702825888787602	4
convnext_small	ConvNeXt	5	canonical_embedding	0.5013673655423884	0.15815861440291706	0.7128532360984503	4
convnext_tiny	ConvNeXt	0	hidden_state_000	0.07896536007292616	0.02962625341841385	0.1959890610756609	4
convnext_tiny	ConvNeXt	1	hidden_state_001	0.4164767547857794	0.3450319051959891	0.4658158614402917	4
convnext_tiny	ConvNeXt	2	hidden_state_002	0.7771763901549681	0.736098450319052	0.8226982680036463	4
convnext_tiny	ConvNeXt	3	hidden_state_003	0.5153258887876025	0.29375569735642665	0.8067456700091158	4
convnext_tiny	ConvNeXt	4	hidden_state_004	0.599134001823154	0.12306289881494986	0.8240656335460346	4
convnext_tiny	ConvNeXt	5	canonical_embedding	0.5662032816773017	0.16362807657247036	0.7757520510483136	4
dino_vitb16	DINO	0	hidden_state_000	0.00911577028258892	0.00911577028258892	0.00911577028258892	4
dino_vitb16	DINO	1	hidden_state_001	0.17809936189608022	0.05742935278030992	0.32634457611668183	4
dino_vitb16	DINO	2	hidden_state_002	0.543869644484959	0.21558796718322698	0.9753874202370101	4
dino_vitb16	DINO	3	hidden_state_003	0.6316089334548769	0.33090246125797634	0.9339106654512306	4
dino_vitb16	DINO	4	hidden_state_004	0.5516180492251594	0.33910665451230626	0.7561531449407475	4
dino_vitb16	DINO	5	hidden_state_005	0.5709890610756609	0.32907930720145856	0.7579762989972653	4
dino_vitb16	DINO	6	hidden_state_006	0.4719690063810392	0.22515952597994532	0.6750227894257065	4
