model_key	family	layer_index	layer_name	mean_triplet	min_triplet	max_triplet	dataset_count
dinov2_giant	DINOv2	17	hidden_state_017	0.8462782898364789	0.691886964448496	0.92616226071103	4
dinov2_giant	DINOv2	18	hidden_state_018	0.8562723078827607	0.7219690063810391	0.9243391066545124	4
dinov2_giant	DINOv2	19	hidden_state_019	0.87792063912544	0.8594491927825261	0.9015496809480401	4
dinov2_giant	DINOv2	20	hidden_state_020	0.8836503509095427	0.828584995251662	0.9389243391066545	4
dinov2_giant	DINOv2	21	hidden_state_021	0.8795898076511872	0.7872744539411206	0.9480401093892434	4
dinov2_giant	DINOv2	22	hidden_state_022	0.8545721907542023	0.7355175688509021	0.9152233363719234	4
dinov2_giant	DINOv2	23	hidden_state_023	0.836206683859373	0.6994301994301995	0.8992707383773929	4
dinov2_giant	DINOv2	24	hidden_state_024	0.8249582734921538	0.6685660018993352	0.8910665451230629	4
dinov2_giant	DINOv2	25	hidden_state_025	0.8136533765142091	0.6547958214624882	0.8755697356426617	4
dinov2_giant	DINOv2	26	hidden_state_026	0.8034634949326532	0.6158594491927825	0.9088422971741112	4
dinov2_giant	DINOv2	27	hidden_state_027	0.788264701019183	0.577397910731244	0.9352780309936191	4
dinov2_giant	DINOv2	28	hidden_state_028	0.7717607634046406	0.5565052231718898	0.9521422060164084	4
dinov2_giant	DINOv2	29	hidden_state_029	0.7385542111309356	0.540360873694207	0.963992707383774	4
dinov2_giant	DINOv2	30	hidden_state_030	0.6970866543564812	0.5299145299145299	0.9749316317228807	4
dinov2_giant	DINOv2	31	hidden_state_031	0.6192023311439901	0.35779398359161346	0.9808568824065633	4
dinov2_giant	DINOv2	32	hidden_state_032	0.5593879881330504	0.2301731996353692	0.9895168641750227	4
dinov2_giant	DINOv2	33	hidden_state_033	0.48054350075012486	0.14494074749316316	0.9922515952597994	4
dinov2_giant	DINOv2	34	hidden_state_034	0.41096779527347743	0.09024612579762992	0.9890610756608933	4
dinov2_giant	DINOv2	35	hidden_state_035	0.34477717438823485	0.04102096627164997	0.9731084776663628	4
dinov2_giant	DINOv2	36	hidden_state_036	0.30333721164775557	0.01185050136736554	0.9380127620783957	4
dinov2_giant	DINOv2	37	hidden_state_037	0.2627040768183278	0.011394712853236122	0.8509571558796718	4
dinov2_giant	DINOv2	38	hidden_state_038	0.22253181646223275	0.009115770282588864	0.759799453053783	4
dinov2_giant	DINOv2	39	hidden_state_039	0.1733679048704877	0.00592525068368277	0.5970829535095716	4
dinov2_giant	DINOv2	40	hidden_state_040	0.14591075894631045	0.000911577028258892	0.5268915223336372	4
dinov2_giant	DINOv2	41	canonical_embedding	0.2988878630400964	0.06927985414767546	0.7256153144940747	4
dinov2_large	DINOv2	0	hidden_state_000	0.08418820732707089	0.009496676163342821	0.2698268003646308	4
dinov2_large	DINOv2	1	hidden_state_001	0.711216098294494	0.5299145299145299	0.9407474931631723	4
dinov2_large	DINOv2	2	hidden_state_002	0.7731333231181302	0.5993618960802188	0.8846855059252507	4
dinov2_large	DINOv2	3	hidden_state_003	0.758342704483695	0.5820419325433	0.9102096627164995	4
dinov2_large	DINOv2	4	hidden_state_004	0.7736490610237191	0.662260711030082	0.9156791248860529	4
dinov2_large	DINOv2	5	hidden_state_005	0.7497792477281995	0.6467639015496809	0.8577939835916135	4
dinov2_large	DINOv2	6	hidden_state_006	0.7268561803277696	0.5879671832269827	0.8605287146763901	4
dinov2_large	DINOv2	7	hidden_state_007	0.7611847817712296	0.5733819507748404	0.873746581586144	4
dinov2_large	DINOv2	8	hidden_state_008	0.7807840125144896	0.6412944393801276	0.8764813126709208	4
dinov2_large	DINOv2	9	hidden_state_009	0.7843329299193778	0.5742935278030994	0.8898385565052231	4
dinov2_large	DINOv2	10	hidden_state_010	0.8011650742203765	0.512306289881495	0.9320987654320987	4
dinov2_large	DINOv2	11	hidden_state_011	0.8070998475510782	0.49908842297174116	0.933048433048433	4
dinov2_large	DINOv2	12	hidden_state_012	0.8567998408852253	0.6763901549680948	0.9349477682811016	4
dinov2_large	DINOv2	13	hidden_state_013	0.8620727902481169	0.7839562443026435	0.94257064721969	4
dinov2_large	DINOv2	14	hidden_state_014	0.8234760951260496	0.7675478577939836	0.9288969917958068	4
dinov2_large	DINOv2	15	hidden_state_015	0.9027760463874106	0.8587055606198724	0.93436645396536	4
dinov2_large	DINOv2	16	hidden_state_016	0.9111506733809985	0.8665716999050332	0.9366453965360073	4
dinov2_large	DINOv2	17	hidden_state_017	0.8702896442945061	0.8143399810066476	0.9243391066545124	4
dinov2_large	DINOv2	18	hidden_state_018	0.833123402251327	0.630579297245964	0.9279854147675479	4
dinov2_large	DINOv2	19	hidden_state_019	0.7207584398787681	0.5042735042735043	0.8609845031905197	4
dinov2_large	DINOv2	20	hidden_state_020	0.7092960945893185	0.4634377967711301	0.8910665451230628	4
dinov2_large	DINOv2	21	hidden_state_021	0.6529487525765253	0.44634377967711303	0.9038286235186874	4
dinov2_large	DINOv2	22	hidden_state_022	0.45743539100421504	0.18094804010938925	0.9608021877848678	4
dinov2_large	DINOv2	23	hidden_state_023	0.254427489804275	0.013673655423883324	0.8655423883318141	4
dinov2_large	DINOv2	24	hidden_state_024	0.21955393324278163	0.018687329079307202	0.7835004557885141	4
dinov2_large	DINOv2	25	canonical_embedding	0.3223184442418718	0.11212397447584321	0.8878760255241568	4
dinov2_small	DINOv2	0	hidden_state_000	0.08418820732707089	0.009496676163342821	0.2698268003646308	4
dinov2_small	DINOv2	1	hidden_state_001	0.7551913575918437	0.5824977210574294	0.9266180492251596	4
dinov2_small	DINOv2	2	hidden_state_002	0.736876602077149	0.48997265268915224	0.9097538742023701	4
dinov2_small	DINOv2	3	hidden_state_003	0.8062107785975912	0.6080218778486782	0.9175022789425706	4
dinov2_small	DINOv2	4	hidden_state_004	0.8043933597716643	0.5515041020966271	0.9245014245014245	4
dinov2_small	DINOv2	5	hidden_state_005	0.7128747702661407	0.13628076572470377	0.9366453965360073	4
dinov2_small	DINOv2	6	hidden_state_006	0.7475105852878566	0.2657247037374658	0.9449192782526116	4
dinov2_small	DINOv2	7	hidden_state_007	0.75354567104795	0.23245214220601645	0.9672364672364673	4
dinov2_small	DINOv2	8	hidden_state_008	0.6395052638595635	0.4088422971741112	0.8404740200546946	4
dinov2_small	DINOv2	9	hidden_state_009	0.646161161278147	0.5080721747388415	0.7948951686417502	4
dinov2_small	DINOv2	10	hidden_state_010	0.6777112058181642	0.5408357075023742	0.927073837739289	4
dinov2_small	DINOv2	11	hidden_state_011	0.5017218677200446	0.1522333637192343	0.8600729261622607	4
dinov2_small	DINOv2	12	hidden_state_012	0.2523948375133425	0.04010938924339108	0.8195077484047402	4
dinov2_small	DINOv2	13	canonical_embedding	0.3348145377923561	0.13764813126709208	0.7652689152233364	4
dinov3_vit7b16	DINOv3	0	block_000	0.5821938620480097	0.33409298085688244	0.707383773928897	3
dinov3_vit7b16	DINOv3	1	block_001	0.5779398359161348	0.45396536007292615	0.8021877848678214	3
dinov3_vit7b16	DINOv3	2	block_002	0.5296262534184139	0.37602552415679125	0.7898814949863263	3
dinov3_vit7b16	DINOv3	3	block_003	0.4800972348830143	0.3486782133090246	0.736098450319052	3
dinov3_vit7b16	DINOv3	4	block_004	0.44484958979033723	0.3076572470373746	0.7101185050136736	3
dinov3_vit7b16	DINOv3	5	block_005	0.43725311455484656	0.25660893345487695	0.7233363719234275	3
dinov3_vit7b16	DINOv3	6	block_006	0.46186569431783653	0.2123974475843209	0.7611668185961714	3
dinov3_vit7b16	DINOv3	7	block_007	0.4796414463688848	0.17183226982680033	0.7702825888787602	3
dinov3_vit7b16	DINOv3	8	block_008	0.49741719841993315	0.14448495897903368	0.7876025524156791	3
dinov3_vit7b16	DINOv3	9	block_009	0.5028866605894865	0.12260711030082039	0.7752962625341842	3
dinov3_vit7b16	DINOv3	10	block_010	0.5138255849285932	0.1280765724703738	0.7620783956244302	3
dinov3_vit7b16	DINOv3	11	block_011	0.5091157702825889	0.10391978122151324	0.7392889699179581	3
dinov3_vit7b16	DINOv3	12	block_012	0.495897903372835	0.0802187784867821	0.7119416590701915	3
dinov3_vit7b16	DINOv3	13	block_013	0.4914919477362503	0.08204193254329989	0.7452142206016409	3
dinov3_vit7b16	DINOv3	14	block_014	0.4756912792464297	0.0920692798541477	0.7657247037374658	3
dinov3_vit7b16	DINOv3	15	block_015	0.4560923731388636	0.09161349134001823	0.7793983591613491	3
dinov3_vit7b16	DINOv3	16	block_016	0.443482224247949	0.12443026435733823	0.7907930720145853	3
dinov3_vit7b16	DINOv3	17	block_017	0.43679732604071714	0.14585232452142205	0.8140382862351869	3
dinov3_vit7b16	DINOv3	18	block_018	0.4304162868429049	0.18231540565177756	0.8368277119416591	3
dinov3_vit7b16	DINOv3	19	block_019	0.45745973868125195	0.2479489516864175	0.8609845031905197	3
dinov3_vit7b16	DINOv3	20	block_020	0.4804010938924339	0.20783956244302648	0.8851412944393802	3
dinov3_vit7b16	DINOv3	21	block_021	0.4845031905195989	0.18641750227894255	0.8928896991795807	3
dinov3_vit7b16	DINOv3	22	block_022	0.4955940443634154	0.16226071103008205	0.8887876025524157	3
dinov3_vit7b16	DINOv3	23	block_023	0.5200546946216956	0.14813126709206925	0.8892433910665452	3
dinov3_vit7b16	DINOv3	24	block_024	0.545882710422364	0.13309024612579762	0.8869644484958978	3
dinov3_vit7b16	DINOv3	25	block_025	0.5548465512002431	0.12306289881494986	0.886052871467639	3
dinov3_vit7b16	DINOv3	26	block_026	0.5837131570951078	0.11030082041932543	0.8773928896991796	3
dinov3_vit7b16	DINOv3	27	block_027	0.5890306897599514	0.10574293527803097	0.8664539653600729	3
dinov3_vit7b16	DINOv3	28	block_028	0.595867517471893	0.09617137648131263	0.8582497721057429	3
dinov3_vit7b16	DINOv3	29	block_029	0.5945001519295047	0.08751139471285324	0.8646308113035551	3
dinov3_vit7b16	DINOv3	30	block_030	0.5989061075660894	0.08113035551504105	0.8783044667274384	3
dinov3_vit7b16	DINOv3	31	block_031	0.6027043451838346	0.0788514129443938	0.8719234275296263	3
dinov3_vit7b16	DINOv3	32	block_032	0.5914615618353084	0.07292616226071102	0.8532360984503191	3
dinov3_vit7b16	DINOv3	33	block_033	0.5897903372835004	0.06608933454876936	0.8664539653600729	3
dinov3_vit7b16	DINOv3	34	block_034	0.577939835916135	0.05879671832269828	0.8732907930720146	3
dinov3_vit7b16	DINOv3	35	block_035	0.48951686417502277	0.05469462169553324	0.7251595259799453	3
dinov3_vit7b16	DINOv3	36	block_036	0.3776967487085992	0.03281677301732	0.5592525068368277	3
dinov3_vit7b16	DINOv3	37	block_037	0.32649650562139165	0.027803099361896066	0.5250683682771194	3
dinov3_vit7b16	DINOv3	38	block_038	0.3716195685202066	0.032816773017319945	0.6125797629899727	3
dinov3_vit7b16	DINOv3	39	block_039	0.4608021877848678	0.041476754785779446	0.698268003646308	3
dinov3_vit7b16	DINOv3	40	canonical_embedding	0.6391674263141902	0.16089334548769374	0.8910665451230629	3
dinov3_vitb16	DINOv3	0	block_000	0.6235575354004403	0.4589790337283501	0.8126709206927984	4
dinov3_vitb16	DINOv3	1	block_001	0.45899753796289805	0.2629899726526892	0.6495726495726496	4
dinov3_vitb16	DINOv3	2	block_002	0.36267250058650846	0.09070191431175934	0.5887939221272555	4
dinov3_vitb16	DINOv3	3	block_003	0.4093115039635854	0.07383773928896992	0.637701804368471	4
dinov3_vitb16	DINOv3	4	block_004	0.4298318343821231	0.18231540565177762	0.6500474833808167	4
dinov3_vitb16	DINOv3	5	block_005	0.3956149076173385	0.1317228805834093	0.6280765724703737	4
dinov3_vitb16	DINOv3	6	block_006	0.3899143048337822	0.10164083865086604	0.5656335460346399	4
dinov3_vitb16	DINOv3	7	block_007	0.3565321246497181	0.06973564266180493	0.605742935278031	4
dinov3_vitb16	DINOv3	8	block_008	0.3135571761369391	0.042844120328167756	0.6494986326344576	4
dinov3_vitb16	DINOv3	9	block_009	0.3249033018479995	0.05195989061075662	0.6941659070191432	4
dinov3_vitb16	DINOv3	10	block_010	0.3365595628585601	0.06472196900638105	0.772105742935278	4
dinov3_vitb16	DINOv3	11	block_011	0.41684153709374006	0.05104831358249773	0.7912488605287147	4
dinov3_vitb16	DINOv3	12	canonical_embedding	0.46430165235239684	0.10209662716499546	0.854147675478578	4
dinov3_vith16plus	DINOv3	0	block_000	0.5194014193938229	0.3381950774840474	0.7356426618049225	4
dinov3_vith16plus	DINOv3	1	block_001	0.579340963570681	0.33682771194165906	0.8309024612579763	4
dinov3_vith16plus	DINOv3	2	block_002	0.5610611604990213	0.2529626253418414	0.8368277119416591	4
dinov3_vith16plus	DINOv3	3	block_003	0.5172635851380913	0.1294439380127621	0.8154056517775752	4
dinov3_vith16plus	DINOv3	4	block_004	0.5251348103824556	0.0779398359161349	0.7830446672743847	4
dinov3_vith16plus	DINOv3	5	block_005	0.4670347602587044	0.04740200546946216	0.7274384685505926	4
dinov3_vith16plus	DINOv3	6	block_006	0.43778367749045355	0.03965360072926161	0.6745670009115771	4
dinov3_vith16plus	DINOv3	7	block_007	0.48861080595355894	0.05469462169553324	0.6937321937321937	4
dinov3_vith16plus	DINOv3	8	block_008	0.5179050652690883	0.0592525068368277	0.7060778727445394	4
dinov3_vith16plus	DINOv3	9	block_009	0.5113577043841401	0.08249772105742936	0.7051048313582498	4
dinov3_vith16plus	DINOv3	10	block_010	0.5335399531312628	0.18778486782133091	0.7411121239744758	4
dinov3_vith16plus	DINOv3	11	block_011	0.6058681364439493	0.35505925250683684	0.7752962625341842	4
dinov3_vith16plus	DINOv3	12	block_012	0.5907502850301392	0.44074749316317224	0.7789425706472197	4
dinov3_vith16plus	DINOv3	13	block_013	0.5813961239363852	0.3764813126709207	0.7962625341841385	4
dinov3_vith16plus	DINOv3	14	block_014	0.6067349137464604	0.3910665451230629	0.8432087511394712	4
dinov3_vith16plus	DINOv3	15	block_015	0.6110788639655246	0.34913400182315407	0.8664539653600729	4
dinov3_vith16plus	DINOv3	16	block_016	0.6158779534273305	0.3108477666362808	0.9051959890610757	4
dinov3_vith16plus	DINOv3	17	block_017	0.6153929477007569	0.27894257064721967	0.9147675478577939	4
dinov3_vith16plus	DINOv3	18	block_018	0.6238386699112922	0.2684594348222425	0.930264357338195	4
dinov3_vith16plus	DINOv3	19	block_019	0.6139128253607136	0.20009115770282593	0.9252506836827712	4
dinov3_vith16plus	DINOv3	20	block_020	0.6227089376967834	0.21103008204193252	0.9562443026435734	4
dinov3_vith16plus	DINOv3	21	block_021	0.5993900311736836	0.20464904284412033	0.9603463992707384	4
dinov3_vith16plus	DINOv3	22	block_022	0.6123548986660503	0.25478577939835917	0.9717411121239745	4
dinov3_vith16plus	DINOv3	23	block_023	0.6013585138091367	0.21923427529626255	0.9895168641750228	4
dinov3_vith16plus	DINOv3	24	block_024	0.593580891856492	0.22151321786690975	0.9822242479489517	4
dinov3_vith16plus	DINOv3	25	block_025	0.5809137152953622	0.1982680036463081	0.9767547857793983	4
dinov3_vith16plus	DINOv3	26	block_026	0.5748034222661995	0.19188696444849584	0.9808568824065633	4
dinov3_vith16plus	DINOv3	27	block_027	0.5605314632585978	0.1504102096627165	0.9945305378304466	4
dinov3_vith16plus	DINOv3	28	block_028	0.5546915917623909	0.146763901549681	0.9649042844120328	4
dinov3_vith16plus	DINOv3	29	block_029	0.5022708266783016	0.10483135824977208	0.8623518687329079	4
dinov3_vith16plus	DINOv3	30	block_030	0.1533611481195802	0.046034639927073795	0.3805834092980857	4
dinov3_vith16plus	DINOv3	31	block_031	0.4388139629707542	0.06973564266180493	0.8773928896991796	4
dinov3_vith16plus	DINOv3	32	canonical_embedding	0.4324383343678391	0.06335460346399269	0.772105742935278	4
dinov3_vitl16	DINOv3	0	block_000	0.5346252102557176	0.3167141500474834	0.7256153144940747	4
dinov3_vitl16	DINOv3	1	block_001	0.5335984957680491	0.4006381039197812	0.7684594348222424	4
dinov3_vitl16	DINOv3	2	block_002	0.5571024446366287	0.29945305378304465	0.8204193254329991	4
dinov3_vitl16	DINOv3	3	block_003	0.5144328700998406	0.2602552415679125	0.7657247037374658	4
dinov3_vitl16	DINOv3	4	block_004	0.5164141217392508	0.18368277119416587	0.7885141294439381	4
dinov3_vitl16	DINOv3	5	block_005	0.47750545171541825	0.1358249772105743	0.6918869644484958	4
dinov3_vitl16	DINOv3	6	block_006	0.47100635333695196	0.07930720145852327	0.6923427529626254	4
dinov3_vitl16	DINOv3	7	block_007	0.46606788695059737	0.08751139471285324	0.6645396536007293	4
dinov3_vitl16	DINOv3	8	block_008	0.4728339440812853	0.15633546034639928	0.6194165907019143	4
dinov3_vitl16	DINOv3	9	block_009	0.5463184797353743	0.2702825888787603	0.7256153144940747	4
dinov3_vitl16	DINOv3	10	block_010	0.5155235378191927	0.33044667274384687	0.7041932543299909	4
dinov3_vitl16	DINOv3	11	block_011	0.5353789061248799	0.3701002734731085	0.7484047402005469	4
dinov3_vitl16	DINOv3	12	block_012	0.5706491675042268	0.29626253418413856	0.8035551504102096	4
dinov3_vitl16	DINOv3	13	block_013	0.554447357508737	0.23290793072014587	0.8559708295350957	4
dinov3_vitl16	DINOv3	14	block_014	0.5031444213303831	0.22242479489516864	0.8454876937101186	4
dinov3_vitl16	DINOv3	15	block_015	0.5550169849395009	0.22424794895168643	0.8787602552415679	4
dinov3_vitl16	DINOv3	16	block_016	0.5191496103073131	0.16499544211485867	0.845943482224248	4
dinov3_vitl16	DINOv3	17	block_017	0.5223823325464164	0.16180492251595263	0.8632634457611668	4
dinov3_vitl16	DINOv3	18	block_018	0.5175574886529004	0.12306289881494986	0.8956244302643573	4
dinov3_vitl16	DINOv3	19	block_019	0.49002383691687856	0.097538742023701	0.8682771194165907	4
dinov3_vitl16	DINOv3	20	block_020	0.4737484428307886	0.1207839562443026	0.8354603463992707	4
dinov3_vitl16	DINOv3	21	block_021	0.48688536724088227	0.09252506836827712	0.9193254329990884	4
dinov3_vitl16	DINOv3	22	block_022	0.42876821963725636	0.10847766636280765	0.7889699179580674	4
dinov3_vitl16	DINOv3	23	block_023	0.5269671624502983	0.0952597994530538	0.9626253418413856	4
dinov3_vitl16	DINOv3	24	canonical_embedding	0.49676197537789757	0.10346399270738377	0.9179580674567	4
dinov3_vits16	DINOv3	0	block_000	0.5752289114489054	0.4799453053783045	0.8012762078395625	4
dinov3_vits16	DINOv3	1	block_001	0.5635473288542264	0.3828623518687329	0.7611668185961713	4
dinov3_vits16	DINOv3	2	block_002	0.4200402807968897	0.08979033728350044	0.594017094017094	4
dinov3_vits16	DINOv3	3	block_003	0.3366287102613448	0.06335460346399274	0.5142450142450143	4
dinov3_vits16	DINOv3	4	block_004	0.33353687991336123	0.06244302643573385	0.5022789425706472	4
dinov3_vits16	DINOv3	5	block_005	0.35527253815767945	0.16681859617137645	0.53281677301732	4
dinov3_vits16	DINOv3	6	block_006	0.4078471805606415	0.16590701914311762	0.5893345487693711	4
dinov3_vits16	DINOv3	7	block_007	0.41541140865054565	0.13764813126709202	0.6340018231540565	4
dinov3_vits16	DINOv3	8	block_008	0.4142557055805308	0.07155879671832271	0.7183226982680037	4
dinov3_vits16	DINOv3	9	block_009	0.3648061145782203	0.05742935278030992	0.7374658158614402	4
dinov3_vits16	DINOv3	10	block_010	0.3558744127340299	0.06289881494986327	0.7310847766636281	4
dinov3_vits16	DINOv3	11	block_011	0.3535383342812696	0.06198723792160438	0.7775752051048314	4
dinov3_vits16	DINOv3	12	canonical_embedding	0.43660167892923896	0.1185050136736554	0.8226982680036463	4
dinov3_vits16plus	DINOv3	0	block_000	0.5634975513811734	0.4380127620783956	0.6873290793072016	4
dinov3_vits16plus	DINOv3	1	block_001	0.47274477747738153	0.18732907930720144	0.6080218778486782	4
dinov3_vits16plus	DINOv3	2	block_002	0.38639601139601143	0.09298085688240654	0.5455840455840456	4
dinov3_vits16plus	DINOv3	3	block_003	0.3542371667181755	0.11075660893345485	0.5127620783956244	4
dinov3_vits16plus	DINOv3	4	block_004	0.3916641994353936	0.24111212397447584	0.5556061987237921	4
dinov3_vits16plus	DINOv3	5	block_005	0.410939010908625	0.16362807657247036	0.5469462169553327	4
dinov3_vits16plus	DINOv3	6	block_006	0.4114486889479293	0.113947128532361	0.6043755697356427	4
dinov3_vits16plus	DINOv3	7	block_007	0.3645896907823374	0.064721969006381	0.7543299908842297	4
dinov3_vits16plus	DINOv3	8	block_008	0.3604843477982342	0.050592525068368255	0.9293527803099362	4
dinov3_vits16plus	DINOv3	9	block_009	0.31454839712208293	0.044211485870556066	0.7379216043755698	4
dinov3_vits16plus	DINOv3	10	block_010	0.36236463773686506	0.0711030082041933	0.6941659070191432	4
dinov3_vits16plus	DINOv3	11	block_011	0.31537935628637537	0.07247037374658155	0.6850501367365542	4
dinov3_vits16plus	DINOv3	12	canonical_embedding	0.40227405139286027	0.09496676163342832	0.6777575205104831	4
fastvit_ma36	FastViT	0	feature_map_000	0.5610492571902478	0.19872379216043756	0.9064577397910731	4
fastvit_ma36	FastViT	1	feature_map_001	0.6004403358551034	0.33865086599817684	0.8575498575498575	4
fastvit_ma36	FastViT	2	feature_map_002	0.40554410673675334	0.14402917046490427	0.6927985414767548	4
fastvit_ma36	FastViT	3	feature_map_003	0.3082400763196874	0.12306289881494986	0.8094804010938925	4
fastvit_s12	FastViT	0	feature_map_000	0.43949072018048013	0.27529626253418416	0.7155745489078822	4
fastvit_s12	FastViT	1	feature_map_001	0.4573374592365781	0.386052871467639	0.5408357075023742	4
fastvit_s12	FastViT	2	feature_map_002	0.1116786825158141	0.03513770180436848	0.19826800364630814	4
fastvit_s12	FastViT	3	feature_map_003	0.1758553717684681	0.06030389363722699	0.43299908842297175	4
fastvit_sa12	FastViT	0	feature_map_000	0.3616452450393502	0.15724703737465817	0.6873290793072014	4
fastvit_sa12	FastViT	1	feature_map_001	0.4431601856396752	0.21011850501367363	0.6951566951566952	4
fastvit_sa12	FastViT	2	feature_map_002	0.5670720067939757	0.4790337283500456	0.7456700091157702	4
fastvit_sa12	FastViT	3	feature_map_003	0.21113677897330285	0.07611668185961712	0.5660893345487694	4
fastvit_sa24	FastViT	0	feature_map_000	0.36451102073253394	0.14721969006381036	0.7283500455788514	4
fastvit_sa24	FastViT	1	feature_map_001	0.2120084258112213	0.1216955332725615	0.41385597082953507	4
fastvit_sa24	FastViT	2	feature_map_002	0.6934853623929893	0.30446672743846853	0.9434947768281101	4
fastvit_sa24	FastViT	3	feature_map_003	0.10019004173516478	0.05423883318140382	0.1403828623518687	4
fastvit_sa36	FastViT	0	feature_map_000	0.4835441084681437	0.268003646308113	0.6657169990503324	4
fastvit_sa36	FastViT	1	feature_map_001	0.19187343796125322	0.08432087511394715	0.2584320875113947	4
fastvit_sa36	FastViT	2	feature_map_002	0.28255468380050575	0.1329534662867996	0.4029170464904284	4
fastvit_sa36	FastViT	3	feature_map_003	0.2103652281409802	0.13992707383773928	0.32041932543299906	4
fastvit_t12	FastViT	0	feature_map_000	0.41975081396989633	0.14175022789425706	0.5992402659069326	4
fastvit_t12	FastViT	1	feature_map_001	0.37939242914934196	0.19143117593436648	0.5004557885141294	4
fastvit_t12	FastViT	2	feature_map_002	0.1788840063680538	0.04415954415954415	0.41431175934366454	4
fastvit_t12	FastViT	3	feature_map_003	0.19751041214881992	0.07217473884140546	0.4717411121239745	4
fastvit_t8	FastViT	0	feature_map_000	0.3050737961859201	0.05195989061075662	0.6490428441203282	4
fastvit_t8	FastViT	1	feature_map_001	0.374685752648378	0.18778486782133091	0.5004557885141294	4
fastvit_t8	FastViT	2	feature_map_002	0.1606962916215423	0.07930720145852321	0.35642661804922515	4
fastvit_t8	FastViT	3	feature_map_003	0.14836554585111253	0.051959890610756565	0.3883318140382862	4
fastvithd_05b	FastViTHD	0	block_000	0.34883382201826446	0.1291547958214625	0.5501367365542389	4
fastvithd_05b	FastViTHD	1	block_001	0.32028893009597964	0.0892687559354226	0.5013673655423883	4
fastvithd_05b	FastViTHD	2	block_002	0.4084185393817724	0.2730173199635369	0.6185050136736554	4
fastvithd_05b	FastViTHD	3	block_003	0.4306769693050459	0.23974475843208753	0.6011850501367366	4
fastvithd_05b	FastViTHD	4	block_004	0.4496890422900754	0.2666362807657247	0.5508072174738841	4
fastvithd_05b	FastViTHD	5	block_005	0.5038555899236543	0.3605287146763902	0.6799620132953466	4
fastvithd_05b	FastViTHD	6	block_006	0.48815025611592	0.3272561531449407	0.6932573599240266	4
fastvithd_05b	FastViTHD	7	block_007	0.4883420075990723	0.25752051048313584	0.7578347578347578	4
fastvithd_05b	FastViTHD	8	block_008	0.4977533045749394	0.23290793072014587	0.7986704653371319	4
fastvithd_05b	FastViTHD	9	block_009	0.46015995017058525	0.19234275296262532	0.7882241215574549	4
fastvithd_05b	FastViTHD	10	block_010	0.43290310446949765	0.18049225159525983	0.7972459639126306	4
fastvithd_05b	FastViTHD	11	block_011	0.4709719419534065	0.1795806745670009	0.8323836657169991	4
fastvithd_05b	FastViTHD	12	block_012	0.4370102870558659	0.12078395624430266	0.809116809116809	4
fastvithd_05b	FastViTHD	13	block_013	0.48366930963406196	0.18505013673655424	0.8941120607787274	4
fastvithd_05b	FastViTHD	14	block_014	0.36358667470031797	0.07930720145852321	0.6799620132953466	4
fastvithd_05b	FastViTHD	15	block_015	0.3930526662978805	0.10164083865086598	0.7207977207977208	4
fastvithd_05b	FastViTHD	16	block_016	0.4231026775086331	0.1499544211485871	0.7630579297245964	4
fastvithd_05b	FastViTHD	17	block_017	0.4387661333118641	0.16864175022789424	0.7796771130104463	4
fastvithd_05b	FastViTHD	18	block_018	0.585946217821028	0.3072014585232452	0.8893637226970561	4
fastvithd_05b	FastViTHD	19	block_019	0.47737960127811235	0.14767547857793983	0.7668566001899335	4
fastvithd_05b	FastViTHD	20	block_020	0.43921586195970874	0.13445761166818598	0.7336182336182335	4
fastvithd_05b	FastViTHD	21	block_021	0.5263423469515843	0.21604375569735645	0.8884140550807218	4
fastvithd_05b	FastViTHD	22	block_022	0.5577771458202938	0.240200546946217	0.8755935422602089	4
fastvithd_05b	FastViTHD	23	block_023	0.6059202945787571	0.31586144029170465	0.8926875593542261	4
fastvithd_05b	FastViTHD	24	block_024	0.596263356594563	0.30948040109389247	0.8955365622032289	4
fastvithd_05b	FastViTHD	25	block_025	0.6622200233564561	0.4129443938012762	0.9050332383665718	4
fastvithd_05b	FastViTHD	26	block_026	0.6215351632398123	0.3236098450319052	0.8703703703703703	4
fastvithd_05b	FastViTHD	27	block_027	0.6491154543038469	0.3687329079307201	0.8822412155745489	4
fastvithd_05b	FastViTHD	28	block_028	0.5927709258004001	0.32041932543299906	0.8637192342752963	4
fastvithd_05b	FastViTHD	29	block_029	0.6084775581509098	0.35232452142206017	0.8518687329079307	4
fastvithd_05b	FastViTHD	30	block_030	0.6019060660127205	0.3240656335460346	0.8345487693710119	4
fastvithd_05b	FastViTHD	31	block_031	0.6103378288884214	0.3404740200546946	0.8705560619872379	4
fastvithd_05b	FastViTHD	32	block_032	0.62602032998569	0.37830446672743845	0.8368277119416591	4
fastvithd_05b	FastViTHD	33	block_033	0.6422970226145552	0.39243391066545125	0.8613485280151947	4
fastvithd_05b	FastViTHD	34	block_034	0.6638806431422658	0.31768459434822244	0.8855970829535096	4
fastvithd_05b	FastViTHD	35	block_035	0.6812615299777257	0.37055606198723795	0.9202370100273474	4
fastvithd_05b	FastViTHD	36	block_036	0.6264129227514217	0.3910665451230629	0.8053783044667275	4
fastvithd_05b	FastViTHD	37	block_037	0.46787675703658693	0.3928896991795807	0.5154968094804011	4
fastvithd_05b	FastViTHD	38	block_038	0.6733822970529139	0.3277119416590702	0.9266180492251594	4
