model_key	family	layer_index	layer_name	mean_alignment	min_alignment	max_alignment	dataset_count
dinov3_vits16plus	DINOv3	9	block_009	0.172770976175947	0.06856492279209306	0.22999444327903282	4
dinov3_vits16plus	DINOv3	10	block_010	0.1398541005941836	0.0942741310528532	0.17639857159366165	4
dinov3_vits16plus	DINOv3	11	block_011	0.19728285509332122	0.14048573267151565	0.26674990285052047	4
dinov3_vits16plus	DINOv3	12	canonical_embedding	0.22813600210504525	0.1480072585648823	0.3183855676567316	4
fastvit_ma36	FastViT	0	feature_map_000	0.6756879713905584	0.5348378320133613	0.8469568472960413	4
fastvit_ma36	FastViT	1	feature_map_001	0.8100625764660968	0.6859096429599011	0.9093031354109823	4
fastvit_ma36	FastViT	2	feature_map_002	0.4791240573262465	0.4016501788940492	0.6290054816378886	4
fastvit_ma36	FastViT	3	feature_map_003	0.16510186240799857	0.09986787470208162	0.2874529831630199	4
fastvit_s12	FastViT	0	feature_map_000	0.5477534511480545	0.5040591204506512	0.6362805368048859	4
fastvit_s12	FastViT	1	feature_map_001	0.6053042443505496	0.505793162671092	0.7512264047126954	4
fastvit_s12	FastViT	2	feature_map_002	0.09790798957347933	0.06553281764706555	0.1374199350204276	4
fastvit_s12	FastViT	3	feature_map_003	0.09413344893819936	0.034990248659166445	0.19598755914870714	4
fastvit_sa12	FastViT	0	feature_map_000	0.4481287298663711	0.39431217746979336	0.5015794671279404	4
fastvit_sa12	FastViT	1	feature_map_001	0.6620070142063552	0.6243816392642088	0.7368472773529288	4
fastvit_sa12	FastViT	2	feature_map_002	0.4793531083507574	0.31312720614439865	0.756404038931623	4
fastvit_sa12	FastViT	3	feature_map_003	0.07421699534123637	0.048304886320565905	0.10539168965336802	4
fastvit_sa24	FastViT	0	feature_map_000	0.41560057871268224	0.30818337469693685	0.4925855170595759	4
fastvit_sa24	FastViT	1	feature_map_001	0.2241632589449349	0.16230908267487956	0.3047438584743442	4
fastvit_sa24	FastViT	2	feature_map_002	0.8328775870160159	0.7843054442682953	0.9110854613163095	4
fastvit_sa24	FastViT	3	feature_map_003	0.08421781610864783	0.03704621439138834	0.13028017451370813	4
fastvit_sa36	FastViT	0	feature_map_000	0.5561192569131765	0.4695331781234274	0.6360845424712013	4
fastvit_sa36	FastViT	1	feature_map_001	0.2140125464944715	0.17048286443664193	0.2539469217792046	4
fastvit_sa36	FastViT	2	feature_map_002	0.23052416962559907	0.19731836275616976	0.30738405732098406	4
fastvit_sa36	FastViT	3	feature_map_003	0.21502271448938498	0.12187979486968252	0.3642134592431457	4
fastvit_t12	FastViT	0	feature_map_000	0.6240833976638592	0.5385833962508628	0.7130515512448675	4
fastvit_t12	FastViT	1	feature_map_001	0.5241242158783278	0.3961408349716809	0.6455415983181391	4
fastvit_t12	FastViT	2	feature_map_002	0.11811106033704583	0.0879875392027973	0.14546315939320695	4
fastvit_t12	FastViT	3	feature_map_003	0.09737565293039507	0.03430579974610489	0.21962882083828575	4
fastvit_t8	FastViT	0	feature_map_000	0.23385955069651793	0.1660758889320664	0.30378732379977025	4
fastvit_t8	FastViT	1	feature_map_001	0.5342450869866572	0.49970153107627596	0.5495580558411769	4
fastvit_t8	FastViT	2	feature_map_002	0.18007917864461637	0.10439549811031368	0.2918807264295984	4
fastvit_t8	FastViT	3	feature_map_003	0.09827470093543723	0.039665053867697884	0.19198552149287726	4
fastvithd_05b	FastViTHD	0	block_000	0.3040328430636512	0.2588445849810251	0.3514343328855747	4
fastvithd_05b	FastViTHD	1	block_001	0.3436633490811262	0.23397027987710525	0.41484796800169194	4
fastvithd_05b	FastViTHD	2	block_002	0.4655737477732848	0.4151990062768023	0.5422946122398542	4
fastvithd_05b	FastViTHD	3	block_003	0.45380039282348295	0.40228073448445434	0.5409085695226784	4
fastvithd_05b	FastViTHD	4	block_004	0.5240638510989086	0.46736450943238345	0.6194084882852144	4
fastvithd_05b	FastViTHD	5	block_005	0.6405556031877708	0.5603063991416457	0.7301789169329768	4
fastvithd_05b	FastViTHD	6	block_006	0.6229233677073707	0.5507022130594119	0.7084427464670284	4
fastvithd_05b	FastViTHD	7	block_007	0.6451286625592808	0.5153503342056726	0.7405777106242167	4
fastvithd_05b	FastViTHD	8	block_008	0.6497593270432578	0.5061383998936227	0.7881048181122748	4
fastvithd_05b	FastViTHD	9	block_009	0.6042224759082592	0.46844877213374647	0.7546893805177427	4
fastvithd_05b	FastViTHD	10	block_010	0.6131703295434253	0.5017206777652067	0.7608965685651564	4
fastvithd_05b	FastViTHD	11	block_011	0.6031103962377364	0.47277758386092095	0.7653385617177357	4
fastvithd_05b	FastViTHD	12	block_012	0.5290005753639254	0.40490677948615666	0.6819278273642663	4
fastvithd_05b	FastViTHD	13	block_013	0.588255867184159	0.49993723971677057	0.7381556193452092	4
fastvithd_05b	FastViTHD	14	block_014	0.458983617094313	0.33760174903452334	0.6485532705902287	4
fastvithd_05b	FastViTHD	15	block_015	0.512133915265979	0.3866643138724872	0.6855494787189244	4
fastvithd_05b	FastViTHD	16	block_016	0.5832939176307723	0.45637665970858593	0.6967296433759677	4
fastvithd_05b	FastViTHD	17	block_017	0.5956365812414381	0.4795112034269981	0.6793002418275735	4
fastvithd_05b	FastViTHD	18	block_018	0.6497447861830193	0.47408702415382514	0.8268084429095058	4
fastvithd_05b	FastViTHD	19	block_019	0.515333517755246	0.3214808818994758	0.6772034840114722	4
