model_key	family	layer_index	layer_name	mean_quality	min_quality	max_quality	dataset_count
dinov3_vit7b16	DINOv3	24	block_024	0.5392200076878088	0.18322859379193876	0.8603252702131099	3
dinov3_vit7b16	DINOv3	25	block_025	0.5484754135001398	0.1765336311151417	0.8571951010870424	3
dinov3_vit7b16	DINOv3	26	block_026	0.5566853877698862	0.1626778725338765	0.8337505889149864	3
dinov3_vit7b16	DINOv3	27	block_027	0.5573892219780137	0.15668399539939637	0.8170284123539748	3
dinov3_vit7b16	DINOv3	28	block_028	0.5637801814487452	0.15057196251553778	0.7952274888321085	3
dinov3_vit7b16	DINOv3	29	block_029	0.5473402191081675	0.14190883895151601	0.7859794816860335	3
dinov3_vit7b16	DINOv3	30	block_030	0.5262167284542936	0.1338343166940209	0.7769471592804404	3
dinov3_vit7b16	DINOv3	31	block_031	0.5184510424021956	0.12829492976003523	0.75654458645272	3
dinov3_vit7b16	DINOv3	32	block_032	0.5027408602102479	0.10947541505228539	0.7231700863856612	3
dinov3_vit7b16	DINOv3	33	block_033	0.4980367469681743	0.09288898490625573	0.727794497248796	3
dinov3_vit7b16	DINOv3	34	block_034	0.4595702782133831	0.07234147215707251	0.7277592061497904	3
dinov3_vit7b16	DINOv3	35	block_035	0.38064376516227777	0.06473730542803557	0.6063997672718285	3
dinov3_vit7b16	DINOv3	36	block_036	0.28857356771131365	0.05527992505227339	0.5210600974163053	3
dinov3_vit7b16	DINOv3	37	block_037	0.2613757992253643	0.05035228825994251	0.54563375090534	3
dinov3_vit7b16	DINOv3	38	block_038	0.31278508083376033	0.05968169182403567	0.6401428849711835	3
dinov3_vit7b16	DINOv3	39	block_039	0.3883128863168705	0.05296578870902245	0.5659661437147947	3
dinov3_vit7b16	DINOv3	40	canonical_embedding	0.6317731377221707	0.21017058205561143	0.8815237380024692	3
dinov3_vitb16	DINOv3	0	block_000	0.6550292187642388	0.5747425538792733	0.7416533044784822	4
dinov3_vitb16	DINOv3	1	block_001	0.4034402265567465	0.3127639075944364	0.62424662487946	4
dinov3_vitb16	DINOv3	2	block_002	0.3636535349580782	0.11155001510330319	0.583941523139946	4
dinov3_vitb16	DINOv3	3	block_003	0.41701091374553034	0.09068053252873921	0.6582234924087821	4
dinov3_vitb16	DINOv3	4	block_004	0.4208747242176146	0.17076268677465528	0.6637862849007355	4
dinov3_vitb16	DINOv3	5	block_005	0.33666344652317187	0.09761521840808976	0.5939061484444047	4
dinov3_vitb16	DINOv3	6	block_006	0.32306885550861175	0.07689785580790562	0.4817693198504758	4
dinov3_vitb16	DINOv3	7	block_007	0.28769754604577596	0.06245103291540449	0.5065558847961226	4
dinov3_vitb16	DINOv3	8	block_008	0.25696068683666057	0.034970857648342055	0.6225807897997783	4
dinov3_vitb16	DINOv3	9	block_009	0.26045918914371924	0.04498891358691849	0.7016967831680552	4
dinov3_vitb16	DINOv3	10	block_010	0.2574520613433127	0.06309709358390707	0.6970471540571248	4
dinov3_vitb16	DINOv3	11	block_011	0.2805873026417275	0.06482102838725329	0.6186385360175247	4
dinov3_vitb16	DINOv3	12	canonical_embedding	0.37601762842835035	0.13377996689298466	0.8081379453830785	4
dinov3_vith16plus	DINOv3	0	block_000	0.5746027485117724	0.3977368611378978	0.8419793307863672	4
dinov3_vith16plus	DINOv3	1	block_001	0.591235308205977	0.4552989424255218	0.7212736646495611	4
