dataset	family	model_key	corr_metric	layer_index	layer_name	metric_score	raw_value_mean	family_rank
LIVEC	SigLIP2	siglip2_so400m_naflex	scc	1	pooler_output	0.0625	0.024749148408103015	4
LIVEC	SigLIP2	siglip2_base_naflex	scc	1	pooler_output	0.053671003717472104	0.01395636523651374	5
LIVEC	Swin	swin_tiny	scc	2	hidden_state_002	0.6073420074349443	0.29887502677262406	1
LIVEC	Swin	swin_base	scc	2	hidden_state_002	0.5618029739776952	0.28508262905367027	2
LIVEC	Swin	swin_large	scc	1	hidden_state_001	0.5590148698884758	0.28446588073569895	3
LIVEC	Swin	swin_small	scc	2	hidden_state_002	0.5487918215613383	0.27815403180564374	4
LIVEC	SwinV2	swinv2_tiny	scc	2	hidden_state_002	0.641496282527881	0.3106671844220963	1
LIVEC	SwinV2	swinv2_base	scc	2	hidden_state_002	0.6087360594795539	0.29918087373747254	2
LIVEC	SwinV2	swinv2_small	scc	2	hidden_state_002	0.5720260223048327	0.2867617912052284	3
LIVEC	SwinV2	swinv2_large	scc	2	hidden_state_002	0.5592472118959108	0.28454959968830096	4
LIVEC	VGG	vgg19_bn	scc	2	feature_map_002	0.8573420074349443	0.37513106762582543	1
LIVEC	VGG	vgg11_bn	scc	2	feature_map_002	0.7897304832713754	0.3518678708635086	2
LIVEC	VGG	vgg16_bn	scc	1	feature_map_001	0.7444237918215614	0.34213389034982844	3
LIVEC	VGG	vgg13	scc	1	feature_map_001	0.7046933085501859	0.33047068709628674	4
LIVEC	VGG	vgg13_bn	scc	1	feature_map_001	0.7044609665427509	0.3264069843683056	5
LIVEC	VGG	vgg16	scc	1	feature_map_001	0.6772769516728625	0.3255594210602625	6
LIVEC	VGG	vgg19	scc	1	feature_map_001	0.6679832713754646	0.3228819927292994	7
LIVEC	VGG	vgg11	scc	2	feature_map_002	0.5678438661710037	0.28639588177158104	8
LIVEC	ViT	vit_tiny	scc	3	block_003	0.975139405204461	0.43689272598193357	1
LIVEC	ViT	vit_huge	scc	10	hidden_state_010	0.9602695167286246	0.42572789732078076	2
LIVEC	ViT	vit_small	scc	3	block_003	0.9509758364312267	0.4192538044671374	3
LIVEC	ViT	vit_large	scc	6	hidden_state_006	0.8861524163568774	0.3903746182470365	4
LIVEC	ViT	vit_base	scc	3	hidden_state_003	0.8859200743494424	0.3896263749615907	5
SPAQ	CLIP	clip_vit_l14	pcc	17	hidden_state_017	0.9929981666704043	0.5994577710669337	1
SPAQ	CLIP	clip_vit_l14_336	pcc	6	hidden_state_006	0.9922690864374725	0.5728532020521936	2
SPAQ	CLIP	clip_vit_b32	pcc	4	hidden_state_004	0.9458672527341092	0.5045354303927706	3
SPAQ	CLIP	clip_vit_b16	pcc	4	hidden_state_004	0.9434412680436262	0.5024007308838555	4
SPAQ	ConvNeXt	convnext_base	pcc	1	hidden_state_001	0.7535101440499952	0.36998056460845424	1
SPAQ	ConvNeXt	convnext_small	pcc	1	hidden_state_001	0.6856797522668998	0.3402784827649499	2
SPAQ	ConvNeXt	convnext_tiny	pcc	1	hidden_state_001	0.5558378278875409	0.2943250824668763	3
SPAQ	ConvNeXt	convnext_large	pcc	1	hidden_state_001	0.35300518415524806	0.2017890334371238	4
SPAQ	DINO	dino_vitb8	pcc	5	hidden_state_005	0.7649000078491175	0.3700230238884261	1
SPAQ	DINO	dino_vits8	pcc	5	hidden_state_005	0.6660646673843003	0.3304519955820849	2
SPAQ	DINO	dino_vits16	pcc	6	hidden_state_006	0.6273937472434647	0.31643257726094265	3
