model_key	family	layer_index	layer_name	mean_triplet	min_triplet	max_triplet	dataset_count
clip_vit_b32	CLIP	10	hidden_state_010	0.7090669558954275	0.4867821330902461	0.8883318140382863	8
clip_vit_b32	CLIP	11	hidden_state_011	0.5759880720189137	0.10027347310847767	0.955788514129444	8
clip_vit_b32	CLIP	12	hidden_state_012	0.5555239035754077	0.04831358249772105	0.95077484047402	8
clip_vit_b32	CLIP	13	pooler_output	0.613863020834686	0.09389243391066543	0.92616226071103	8
clip_vit_b32	CLIP	14	image_embeds	0.5540306875957134	0.08614402917046488	0.9398359161349135	8
clip_vit_b32	CLIP	15	image_embeds_l2	0.5249519322749344	0.041932543299908864	0.9416590701914311	8
clip_vit_l14	CLIP	0	hidden_state_000	0.0466519888048299	0.00911577028258892	0.2698268003646308	8
clip_vit_l14	CLIP	1	hidden_state_001	0.37081560822445053	0.10483135824977208	0.6832269826800365	8
clip_vit_l14	CLIP	2	hidden_state_002	0.4066437560436345	0.13947128532360986	0.8527803099361897	8
clip_vit_l14	CLIP	3	hidden_state_003	0.4706703553938437	0.1545123062898815	0.8213309024612581	8
clip_vit_l14	CLIP	4	hidden_state_004	0.44823472848769114	0.10164083865086604	0.7625341841385597	8
clip_vit_l14	CLIP	5	hidden_state_005	0.5242830745337582	0.1426618049225159	0.8660968660968661	8
clip_vit_l14	CLIP	6	hidden_state_006	0.4746386480092041	0.12215132178669097	0.9301994301994302	8
clip_vit_l14	CLIP	7	hidden_state_007	0.5390471000942743	0.13810391978122155	0.9188034188034188	8
clip_vit_l14	CLIP	8	hidden_state_008	0.47488510060676575	0.12762078395624432	0.8998100664767331	8
clip_vit_l14	CLIP	9	hidden_state_009	0.39556118041001054	0.05195989061075662	0.8928896991795807	8
clip_vit_l14	CLIP	10	hidden_state_010	0.39979610714189867	0.032360984503190526	0.9252506836827712	8
clip_vit_l14	CLIP	11	hidden_state_011	0.4083448470792743	0.03372835004557889	0.9484958979033729	8
clip_vit_l14	CLIP	12	hidden_state_012	0.44633955941309333	0.07474931631722881	0.9357338195077485	8
clip_vit_l14	CLIP	13	hidden_state_013	0.5312552753300247	0.08204193254329994	0.9676390154968095	8
clip_vit_l14	CLIP	14	hidden_state_014	0.6015546478741556	0.16499544211485873	0.9749316317228806	8
clip_vit_l14	CLIP	15	hidden_state_015	0.6278242223243742	0.1394712853236098	0.9726526891522334	8
clip_vit_l14	CLIP	16	hidden_state_016	0.6680885168996685	0.16134913400182316	0.9919278252611586	8
clip_vit_l14	CLIP	17	hidden_state_017	0.6976197873246642	0.1711485870556062	0.99002849002849	8
clip_vit_l14	CLIP	18	hidden_state_018	0.7411211596679539	0.16271649954421147	0.9677113010446343	8
clip_vit_l14	CLIP	19	hidden_state_019	0.7960911265377992	0.2793983591613491	0.9708295350957156	8
clip_vit_l14	CLIP	20	hidden_state_020	0.8078333619012744	0.3154056517775752	0.9649042844120328	8
clip_vit_l14	CLIP	21	hidden_state_021	0.8016468876959609	0.3851412944393801	0.9585232452142206	8
clip_vit_l14	CLIP	22	hidden_state_022	0.7871758729020959	0.4790337283500456	0.9712853236098451	8
clip_vit_l14	CLIP	23	hidden_state_023	0.7409221579876396	0.3035551504102097	0.9781221513217867	8
clip_vit_l14	CLIP	24	hidden_state_024	0.6580270287350202	0.28258887876025524	0.959890610756609	8
clip_vit_l14	CLIP	25	pooler_output	0.7017414973583311	0.3851412944393801	0.9453053783044667	8
clip_vit_l14	CLIP	26	image_embeds	0.610517893486596	0.2907930720145852	0.951686417502279	8
clip_vit_l14	CLIP	27	image_embeds_l2	0.5583288100759993	0.24020054694621695	0.9535095715587967	8
clip_vit_l14_336	CLIP	0	hidden_state_000	0.0466519888048299	0.00911577028258892	0.2698268003646308	8
clip_vit_l14_336	CLIP	1	hidden_state_001	0.36904826445429606	0.08204193254329989	0.666362807657247	8
clip_vit_l14_336	CLIP	2	hidden_state_002	0.38072749344019474	0.05469462169553324	0.8158614402917046	8
clip_vit_l14_336	CLIP	3	hidden_state_003	0.4375468557518086	0.06882406563354604	0.784412032816773	8
clip_vit_l14_336	CLIP	4	hidden_state_004	0.4426957131207359	0.04694621695533274	0.825432999088423	8
clip_vit_l14_336	CLIP	5	hidden_state_005	0.4916833475307344	0.07338195077484044	0.9377967711301045	8
clip_vit_l14_336	CLIP	6	hidden_state_006	0.45583309743139583	0.07976298997265269	0.9634377967711301	8
clip_vit_l14_336	CLIP	7	hidden_state_007	0.5015495402725728	0.0897903372835005	0.9567901234567902	8
clip_vit_l14_336	CLIP	8	hidden_state_008	0.4579788852616261	0.08842297174111213	0.95897903372835	8
clip_vit_l14_336	CLIP	9	hidden_state_009	0.4098793458980332	0.08158614402917047	0.9539653600729261	8
clip_vit_l14_336	CLIP	10	hidden_state_010	0.40774735508479054	0.07155879671832266	0.9630811303555151	8
clip_vit_l14_336	CLIP	11	hidden_state_011	0.4121722478035149	0.06426618049225163	0.9690063810391978	8
clip_vit_l14_336	CLIP	12	hidden_state_012	0.4572834073935563	0.05788514129443939	0.9649042844120328	8
clip_vit_l14_336	CLIP	13	hidden_state_013	0.5107782837766126	0.09708295350957152	0.9804010938924339	8
clip_vit_l14_336	CLIP	14	hidden_state_014	0.5951477460327355	0.1335460346399271	0.9890610756608933	8
clip_vit_l14_336	CLIP	15	hidden_state_015	0.6280809279992658	0.11873290793072011	0.9849589790337283	8
clip_vit_l14_336	CLIP	16	hidden_state_016	0.6803118082554425	0.10756608933454875	0.9981006647673314	8
clip_vit_l14_336	CLIP	17	hidden_state_017	0.709247236917398	0.09708295350957158	0.99667616334283	8
clip_vit_l14_336	CLIP	18	hidden_state_018	0.746913823723684	0.11463081130355512	0.9924026590693258	8
clip_vit_l14_336	CLIP	19	hidden_state_019	0.7901947684308669	0.19963536918869645	0.9943019943019943	8
clip_vit_l14_336	CLIP	20	hidden_state_020	0.8236587027038258	0.22652689152233368	0.9685505925250684	8
clip_vit_l14_336	CLIP	21	hidden_state_021	0.8050995235646558	0.3830902461257976	0.9808568824065633	8
clip_vit_l14_336	CLIP	22	hidden_state_022	0.7901607357889643	0.4407474931631723	0.987693710118505	8
clip_vit_l14_336	CLIP	23	hidden_state_023	0.7216492402226222	0.3477666362807657	0.9936189608021878	8
clip_vit_l14_336	CLIP	24	hidden_state_024	0.6475775468103029	0.08477666362807662	0.9826800364630811	8
clip_vit_l14_336	CLIP	25	pooler_output	0.7031711659009593	0.18732907930720144	0.9731084776663628	8
clip_vit_l14_336	CLIP	26	image_embeds	0.6003816850064191	0.12762078395624432	0.9753874202370101	8
clip_vit_l14_336	CLIP	27	image_embeds_l2	0.5620966942563722	0.1349134001823154	0.9762989972652689	8
convnext_base	ConvNeXt	0	hidden_state_000	0.19420686522251396	0.03691886964448493	0.6522333637192342	8
convnext_base	ConvNeXt	1	hidden_state_001	0.35327145668797144	0.04785779398359158	0.6490978157644824	8
convnext_base	ConvNeXt	2	hidden_state_002	0.41689905171749597	0.13035551504102094	0.601640838650866	8
convnext_base	ConvNeXt	3	hidden_state_003	0.2779749939617761	0.04649042844120327	0.6276207839562443	8
convnext_base	ConvNeXt	4	hidden_state_004	0.3686775575449231	0.0779398359161349	0.7461257976298997	8
convnext_base	ConvNeXt	5	canonical_embedding	0.3154361675327947	0.038742023701002715	0.6681859617137648	8
convnext_large	ConvNeXt	0	hidden_state_000	0.16738881876757902	0.025979945305378338	0.5779398359161348	8
convnext_large	ConvNeXt	1	hidden_state_001	0.44165160357047323	0.20237010027347307	0.6522333637192342	8
convnext_large	ConvNeXt	2	hidden_state_002	0.4783021888669868	0.24931631722880582	0.6235186873290792	8
convnext_large	ConvNeXt	3	hidden_state_003	0.18862091294482664	0.03038936372269707	0.479489516864175	8
convnext_large	ConvNeXt	4	hidden_state_004	0.33228811461111674	0.097538742023701	0.7046490428441203	8
convnext_large	ConvNeXt	5	canonical_embedding	0.2969337184811205	0.06198723792160438	0.6280765724703737	8
convnext_small	ConvNeXt	0	hidden_state_000	0.18032895984126612	0.027803099361896066	0.5665451230628988	8
convnext_small	ConvNeXt	1	hidden_state_001	0.3978426118543104	0.2333637192342753	0.567426400759734	8
convnext_small	ConvNeXt	2	hidden_state_002	0.476934796271624	0.2552415679124886	0.6381766381766382	8
convnext_small	ConvNeXt	3	hidden_state_003	0.34303691064554026	0.08751139471285324	0.7561531449407475	8
convnext_small	ConvNeXt	4	hidden_state_004	0.3572682360854649	0.05879671832269828	0.7702825888787602	8
convnext_small	ConvNeXt	5	canonical_embedding	0.3156734221190314	0.047857793983591634	0.7128532360984503	8
convnext_tiny	ConvNeXt	0	hidden_state_000	0.16954667222442976	0.02962625341841385	0.731996353691887	8
convnext_tiny	ConvNeXt	1	hidden_state_001	0.39252881249994587	0.2848678213309025	0.49620132953466284	8
convnext_tiny	ConvNeXt	2	hidden_state_002	0.5807836716470111	0.16590701914311762	0.8226982680036463	8
convnext_tiny	ConvNeXt	3	hidden_state_003	0.35500971851055413	0.05879671832269828	0.8067456700091158	8
convnext_tiny	ConvNeXt	4	hidden_state_004	0.3800995397964404	0.02370100273473108	0.8240656335460346	8
convnext_tiny	ConvNeXt	5	canonical_embedding	0.36139954992507406	0.07155879671832271	0.7757520510483136	8
dino_vitb16	DINO	0	hidden_state_000	0.0466519888048299	0.00911577028258892	0.2698268003646308	8
dino_vitb16	DINO	1	hidden_state_001	0.2586920665961991	0.05742935278030992	0.8072014585232452	8
dino_vitb16	DINO	2	hidden_state_002	0.5177595202663571	0.21558796718322698	0.9753874202370101	8
dino_vitb16	DINO	3	hidden_state_003	0.5720807027020944	0.30864197530864196	0.9339106654512306	8
dino_vitb16	DINO	4	hidden_state_004	0.5409493299952127	0.3038936372269706	0.7561531449407475	8
dino_vitb16	DINO	5	hidden_state_005	0.5849342201514793	0.32907930720145856	0.7579762989972653	8
dino_vitb16	DINO	6	hidden_state_006	0.5381044933042807	0.22515952597994532	0.7602552415679125	8
dino_vitb16	DINO	7	hidden_state_007	0.5433222545992221	0.28030993618960803	0.7379216043755696	8
dino_vitb16	DINO	8	hidden_state_008	0.5559511782544295	0.37420237010027346	0.7297174111212398	8
dino_vitb16	DINO	9	hidden_state_009	0.5639268279803071	0.34140550807217473	0.8359161349134001	8
dino_vitb16	DINO	10	hidden_state_010	0.5573121592948393	0.2634457611668186	0.9042844120328167	8
dino_vitb16	DINO	11	hidden_state_011	0.5688295303343921	0.2169990503323837	0.9690063810391978	8
dino_vitb16	DINO	12	hidden_state_012	0.5648245538856296	0.18778486782133091	0.8906107566089334	8
dino_vitb16	DINO	13	canonical_embedding	0.5316496806450468	0.22242479489516864	0.7793983591613491	8
dino_vitb8	DINO	0	hidden_state_000	0.0466519888048299	0.00911577028258892	0.2698268003646308	8
dino_vitb8	DINO	1	hidden_state_001	0.40938497984228767	0.09024612579762992	0.8997265268915223	8
dino_vitb8	DINO	2	hidden_state_002	0.5393012627895643	0.2903372835004558	0.9425706472196901	8
dino_vitb8	DINO	3	hidden_state_003	0.6074031492692233	0.3936372269705603	0.8730628988149498	8
dino_vitb8	DINO	4	hidden_state_004	0.6019870355653553	0.4608021877848678	0.7447584320875115	8
dino_vitb8	DINO	5	hidden_state_005	0.5602082343194468	0.272105742935278	0.8040109389243391	8
dino_vitb8	DINO	6	hidden_state_006	0.4950869634096617	0.2260711030082042	0.7944393801276208	8
dino_vitb8	DINO	7	hidden_state_007	0.4794546185270889	0.2292616226071103	0.6886964448495898	8
dino_vitb8	DINO	8	hidden_state_008	0.4973525418109131	0.28577939835916133	0.715587967183227	8
dino_vitb8	DINO	9	hidden_state_009	0.4980609510007869	0.3477666362807657	0.7283500455788514	8
dino_vitb8	DINO	10	hidden_state_010	0.5398263610243251	0.2958214624881292	0.9147675478577939	8
dino_vitb8	DINO	11	hidden_state_011	0.5562818738145386	0.2520510483135825	0.820419325432999	8
dino_vitb8	DINO	12	hidden_state_012	0.5596594917849855	0.21877848678213307	0.8135824977210574	8
dino_vitb8	DINO	13	canonical_embedding	0.530712971403491	0.2962962962962963	0.7443026435733819	8
dino_vits16	DINO	0	hidden_state_000	0.0466519888048299	0.00911577028258892	0.2698268003646308	8
dino_vits16	DINO	1	hidden_state_001	0.3118258939817736	0.07064721969006377	0.7821330902461258	8
dino_vits16	DINO	2	hidden_state_002	0.512238008173894	0.1567912488605287	0.9535095715587967	8
dino_vits16	DINO	3	hidden_state_003	0.5418824952971109	0.16545123062898814	0.946672743846855	8
dino_vits16	DINO	4	hidden_state_004	0.5677171390765283	0.26207839562443025	0.9500911577028259	8
dino_vits16	DINO	5	hidden_state_005	0.5748366974248166	0.30151946818613484	0.804922515952598	8
dino_vits16	DINO	6	hidden_state_006	0.5947770932293114	0.44349477682811017	0.8117593436645396	8
dino_vits16	DINO	7	hidden_state_007	0.5916720339768046	0.4193254329990884	0.7739288969917958	8
dino_vits16	DINO	8	hidden_state_008	0.5704319862250582	0.3888888888888889	0.7383773928896992	8
dino_vits16	DINO	9	hidden_state_009	0.5541746635259245	0.3281101614434948	0.7206016408386509	8
dino_vits16	DINO	10	hidden_state_010	0.5253710910616106	0.25356125356125353	0.7876025524156791	8
dino_vits16	DINO	11	hidden_state_011	0.5710400829855403	0.22288058340929806	0.8304466727438469	8
dino_vits16	DINO	12	hidden_state_012	0.5700327925335522	0.14357338195077485	0.9102096627164995	8
dino_vits16	DINO	13	canonical_embedding	0.5495129490685553	0.20512820512820512	0.7853236098450319	8
dino_vits8	DINO	0	hidden_state_000	0.0466519888048299	0.00911577028258892	0.2698268003646308	8
dino_vits8	DINO	1	hidden_state_001	0.39668258030837794	0.13673655423883319	0.8746581586144029	8
dino_vits8	DINO	2	hidden_state_002	0.5115489148078027	0.22288058340929806	0.951686417502279	8
dino_vits8	DINO	3	hidden_state_003	0.641038572347445	0.3694207027540361	0.9334548769371012	8
dino_vits8	DINO	4	hidden_state_004	0.6191852607170899	0.4254510921177588	0.7484047402005469	8
dino_vits8	DINO	5	hidden_state_005	0.6653723441553888	0.46153846153846156	0.8432087511394712	8
dino_vits8	DINO	6	hidden_state_006	0.6445400388350859	0.533713200379867	0.7789425706472197	8
dino_vits8	DINO	7	hidden_state_007	0.5886746726157239	0.410665451230629	0.7556973564266181	8
dino_vits8	DINO	8	hidden_state_008	0.5879645590884576	0.4202370100273473	0.7602552415679125	8
dino_vits8	DINO	9	hidden_state_009	0.5596494551314515	0.36894586894586895	0.731996353691887	8
dino_vits8	DINO	10	hidden_state_010	0.5315381141782691	0.207383773928897	0.821330902461258	8
dino_vits8	DINO	11	hidden_state_011	0.5648835834759566	0.16453965360072925	0.873746581586144	8
dino_vits8	DINO	12	hidden_state_012	0.5751880073514835	0.08158614402917042	0.898359161349134	8
dino_vits8	DINO	13	canonical_embedding	0.575691896054248	0.17663817663817666	0.8258887876025525	8
dinov2_base	DINOv2	0	hidden_state_000	0.0466519888048299	0.00911577028258892	0.2698268003646308	8
dinov2_base	DINOv2	1	hidden_state_001	0.5558908501213272	0.08705560619872382	0.8691886964448496	8
dinov2_base	DINOv2	2	hidden_state_002	0.7336491822210449	0.5897903372835005	0.9453053783044667	8
dinov2_base	DINOv2	3	hidden_state_003	0.7378585709450188	0.5209662716499543	0.9530537830446673	8
dinov2_base	DINOv2	4	hidden_state_004	0.7049924533022376	0.5009115770282588	0.9434947768281101	8
dinov2_base	DINOv2	5	hidden_state_005	0.6326601579374292	0.2643573381950775	0.9710351377018043	8
dinov2_base	DINOv2	6	hidden_state_006	0.6409249498546065	0.2310847766636281	0.9762989972652689	8
dinov2_base	DINOv2	7	hidden_state_007	0.5946470225279857	0.11235186873290792	0.8322698268003645	8
dinov2_base	DINOv2	8	hidden_state_008	0.6102672206250146	0.14083865086599823	0.8436645396536007	8
dinov2_base	DINOv2	9	hidden_state_009	0.6006213202544105	0.1741112123974476	0.8587055606198724	8
dinov2_base	DINOv2	10	hidden_state_010	0.5942547273449735	0.29398359161349136	0.8814949863263446	8
dinov2_base	DINOv2	11	hidden_state_011	0.5493450583088991	0.09115770282588881	0.9398359161349135	8
dinov2_base	DINOv2	12	hidden_state_012	0.5028020388852963	0.023245214220601607	0.9339106654512306	8
dinov2_base	DINOv2	13	canonical_embedding	0.5318666725533939	0.10437556973564266	0.922060164083865	8
dinov2_giant	DINOv2	0	hidden_state_000	0.0466519888048299	0.00911577028258892	0.2698268003646308	8
dinov2_giant	DINOv2	1	hidden_state_001	0.4874304846767624	0.10255241567912488	0.8769371011850502	8
dinov2_giant	DINOv2	2	hidden_state_002	0.504837883427218	0.08705560619872377	0.8833181403828623	8
dinov2_giant	DINOv2	3	hidden_state_003	0.5336185690751173	0.11577028258887873	0.8409298085688242	8
dinov2_giant	DINOv2	4	hidden_state_004	0.5298198986097802	0.14448495897903374	0.850045578851413	8
dinov2_giant	DINOv2	5	hidden_state_005	0.5391635631494337	0.20647219690063812	0.8609845031905197	8
dinov2_giant	DINOv2	6	hidden_state_006	0.5529679926519793	0.24521422060164083	0.8240656335460347	8
dinov2_giant	DINOv2	7	hidden_state_007	0.5656066012720524	0.3081130355515041	0.7725615314494074	8
dinov2_giant	DINOv2	8	hidden_state_008	0.5722583866385142	0.3391066545123063	0.8126709206927986	8
dinov2_giant	DINOv2	9	hidden_state_009	0.5831051144405748	0.37101185050136737	0.7716499544211486	8
dinov2_giant	DINOv2	10	hidden_state_010	0.5965418399139153	0.39061075660893346	0.7807657247037374	8
dinov2_giant	DINOv2	11	hidden_state_011	0.5958659483993729	0.3960802187784868	0.8176845943482225	8
dinov2_giant	DINOv2	12	hidden_state_012	0.5871901135878651	0.39380127620783956	0.8413855970829536	8
dinov2_giant	DINOv2	13	hidden_state_013	0.5768145133364672	0.37420237010027346	0.8591613491340018	8
dinov2_giant	DINOv2	14	hidden_state_014	0.5803309401189984	0.3363719234275296	0.8874202370100273	8
dinov2_giant	DINOv2	15	hidden_state_015	0.5848963730401743	0.29876937101185047	0.9124886052871468	8
dinov2_giant	DINOv2	16	hidden_state_016	0.5951303509701413	0.2691431175934366	0.9202370100273474	8
dinov2_giant	DINOv2	17	hidden_state_017	0.5900716882181483	0.21969006381039197	0.92616226071103	8
dinov2_giant	DINOv2	18	hidden_state_018	0.5876621338866856	0.20556061987237922	0.9243391066545124	8
dinov2_giant	DINOv2	19	hidden_state_019	0.5935580861990009	0.2085232452142206	0.9015496809480401	8
dinov2_giant	DINOv2	20	hidden_state_020	0.6008383933216811	0.1809480401093892	0.9389243391066545	8
dinov2_giant	DINOv2	21	hidden_state_021	0.6047618591583191	0.20191431175934366	0.9480401093892434	8
dinov2_giant	DINOv2	22	hidden_state_022	0.604929668759052	0.20009115770282587	0.9152233363719234	8
dinov2_giant	DINOv2	23	hidden_state_023	0.6036662407446364	0.19781221513217867	0.8992707383773929	8
dinov2_giant	DINOv2	24	hidden_state_024	0.5989536125892857	0.20009115770282593	0.8910665451230629	8
dinov2_giant	DINOv2	25	hidden_state_025	0.6103362598159012	0.22196900638103922	0.8755697356426617	8
dinov2_giant	DINOv2	26	hidden_state_026	0.6078051294171014	0.2324521422060164	0.9088422971741112	8
dinov2_giant	DINOv2	27	hidden_state_027	0.6147339913482424	0.2666362807657247	0.9352780309936191	8
dinov2_giant	DINOv2	28	hidden_state_028	0.622206726278437	0.29170464904284416	0.9521422060164084	8
dinov2_giant	DINOv2	29	hidden_state_029	0.6241768320923593	0.31996353691886964	0.963992707383774	8
dinov2_giant	DINOv2	30	hidden_state_030	0.6221303827844393	0.3441203281677302	0.9749316317228807	8
dinov2_giant	DINOv2	31	hidden_state_031	0.595864839227419	0.31381039197812216	0.9808568824065633	8
dinov2_giant	DINOv2	32	hidden_state_032	0.5898011043673456	0.2301731996353692	0.9895168641750227	8
dinov2_giant	DINOv2	33	hidden_state_033	0.5681546127269311	0.14494074749316316	0.9922515952597994	8
dinov2_giant	DINOv2	34	hidden_state_034	0.5443056843277141	0.09024612579762992	0.9890610756608933	8
dinov2_giant	DINOv2	35	hidden_state_035	0.5277327075222852	0.04102096627164997	0.9731084776663628	8
dinov2_giant	DINOv2	36	hidden_state_036	0.5129949503999944	0.01185050136736554	0.9380127620783957	8
dinov2_giant	DINOv2	37	hidden_state_037	0.49455851060606454	0.011394712853236122	0.8796718322698268	8
dinov2_giant	DINOv2	38	hidden_state_038	0.4796569747762394	0.009115770282588864	0.8938012762078396	8
dinov2_giant	DINOv2	39	hidden_state_039	0.45228331433132407	0.00592525068368277	0.9061075660893345	8
dinov2_giant	DINOv2	40	hidden_state_040	0.43929539770469583	0.000911577028258892	0.915679124886053	8
dinov2_giant	DINOv2	41	canonical_embedding	0.4948176781016343	0.06927985414767546	0.8596171376481312	8
dinov2_large	DINOv2	0	hidden_state_000	0.0466519888048299	0.00911577028258892	0.2698268003646308	8
dinov2_large	DINOv2	1	hidden_state_001	0.4790127893477939	0.09070191431175934	0.9407474931631723	8
dinov2_large	DINOv2	2	hidden_state_002	0.4942466980221462	0.08432087511394715	0.8846855059252507	8
dinov2_large	DINOv2	3	hidden_state_003	0.526077687702194	0.10437556973564266	0.9102096627164995	8
dinov2_large	DINOv2	4	hidden_state_004	0.5598532451882497	0.15177757520510482	0.9156791248860529	8
dinov2_large	DINOv2	5	hidden_state_005	0.5579456858513376	0.24156791248860526	0.8577939835916135	8
dinov2_large	DINOv2	6	hidden_state_006	0.5202763125886797	0.24430264357338194	0.8605287146763901	8
dinov2_large	DINOv2	7	hidden_state_007	0.5898562924352958	0.2169553327256153	0.873746581586144	8
dinov2_large	DINOv2	8	hidden_state_008	0.6144120609518665	0.25934366453965363	0.8764813126709208	8
dinov2_large	DINOv2	9	hidden_state_009	0.6250743956798348	0.3181403828623519	0.8898385565052231	8
dinov2_large	DINOv2	10	hidden_state_010	0.6254571952688026	0.26071103008204194	0.9320987654320987	8
dinov2_large	DINOv2	11	hidden_state_011	0.5626770887709812	0.17502278942570648	0.933048433048433	8
dinov2_large	DINOv2	12	hidden_state_012	0.573739482885639	0.12716499544211485	0.9349477682811016	8
dinov2_large	DINOv2	13	hidden_state_013	0.5686275528268843	0.14721969006381036	0.94257064721969	8
dinov2_large	DINOv2	14	hidden_state_014	0.5753376373533621	0.13331814038286238	0.9288969917958068	8
dinov2_large	DINOv2	15	hidden_state_015	0.5957590350442067	0.1526891522333637	0.93436645396536	8
dinov2_large	DINOv2	16	hidden_state_016	0.6170384178208548	0.1668185961713765	0.9366453965360073	8
dinov2_large	DINOv2	17	hidden_state_017	0.6534960071973898	0.20670009115770283	0.9243391066545124	8
dinov2_large	DINOv2	18	hidden_state_018	0.6879837612897474	0.3463992707383774	0.9279854147675479	8
dinov2_large	DINOv2	19	hidden_state_019	0.6533372873960841	0.24658158614402914	0.8609845031905197	8
dinov2_large	DINOv2	20	hidden_state_020	0.691988521314714	0.3495897903372835	0.8910665451230628	8
dinov2_large	DINOv2	21	hidden_state_021	0.6857211857686638	0.41545123062898814	0.9038286235186874	8
dinov2_large	DINOv2	22	hidden_state_022	0.5986470482824174	0.18094804010938925	0.9608021877848678	8
dinov2_large	DINOv2	23	hidden_state_023	0.4985104632248358	0.013673655423883324	0.8951686417502279	8
