model_key	family	layer_index	layer_name	mean_alignment	min_alignment	max_alignment	dataset_count
siglip2_base	SigLIP2	0	hidden_state_000	0.11888166047087981	0.04337050805452294	0.19981412639405205	4
siglip2_base	SigLIP2	1	pooler_output	0.6609936493184634	0.48009603469640644	0.7545693928128872	4
siglip2_base	SigLIP2	2	image_embeds_l2	0.6594253407682775	0.4703376703841388	0.7617719950433705	4
siglip2_base_naflex	SigLIP2	0	hidden_state_000	0.04019516728624535	0.031288723667905825	0.05065055762081785	4
siglip2_base_naflex	SigLIP2	1	pooler_output	0.6187074039653035	0.564048946716233	0.723125774473358	4
siglip2_base_naflex	SigLIP2	2	image_embeds_l2	0.6176618649318464	0.5549101610904584	0.7343556381660471	4
siglip2_large	SigLIP2	0	hidden_state_000	0.05920848822800496	0.011229863692688977	0.10432156133828996	4
siglip2_large	SigLIP2	1	pooler_output	0.5572819857496902	0.45442224287484506	0.622366790582404	4
siglip2_large	SigLIP2	2	image_embeds_l2	0.5556459107806692	0.4523698884758365	0.6267038413878563	4
siglip2_so400m	SigLIP2	0	hidden_state_000	0.04524860594795539	0.022846964064436186	0.07086431226765799	4
siglip2_so400m	SigLIP2	1	pooler_output	0.45295074349442377	0.44903965303593557	0.4595724907063197	4
siglip2_so400m	SigLIP2	2	image_embeds_l2	0.45471267038413876	0.4354089219330855	0.4669299876084263	4
siglip2_so400m_naflex	SigLIP2	0	hidden_state_000	0.07562732342007433	0.03097893432465922	0.17022924411400245	4
siglip2_so400m_naflex	SigLIP2	1	pooler_output	0.5739815675340768	0.512314126394052	0.689048946716233	4
siglip2_so400m_naflex	SigLIP2	2	image_embeds_l2	0.5741751858736059	0.5045693928128873	0.697413258983891	4
siglip_base	SigLIP	0	hidden_state_000	0.07305219950433704	0.012623915737298624	0.12182465923172243	4
siglip_base	SigLIP	1	hidden_state_001	0.5723745353159851	0.4245662949194548	0.800185873605948	4
siglip_base	SigLIP	2	hidden_state_002	0.7665930916976456	0.6555142503097894	0.9206164807930607	4
siglip_base	SigLIP	3	hidden_state_003	0.871689126394052	0.7971654275092938	0.9749070631970259	4
siglip_base	SigLIP	4	hidden_state_004	0.914168990086741	0.847041511771995	0.9745198265179678	4
siglip_base	SigLIP	5	hidden_state_005	0.9206745662949194	0.8777881040892193	0.9689436183395291	4
siglip_base	SigLIP	6	hidden_state_006	0.8693657063197026	0.8294609665427509	0.9296003717472119	4
siglip_base	SigLIP	7	hidden_state_007	0.8472157682775713	0.7994888475836431	0.927819083023544	4
siglip_base	SigLIP	8	hidden_state_008	0.8063622986369269	0.7397769516728624	0.8780204460966542	4
siglip_base	SigLIP	9	hidden_state_009	0.8066527261462206	0.7406288723667905	0.8484355638166048	4
siglip_base	SigLIP	10	hidden_state_010	0.797533302354399	0.7553438661710037	0.8326363073110286	4
siglip_base	SigLIP	11	hidden_state_011	0.7577447335811648	0.6657372986369269	0.8274473358116481	4
siglip_base	SigLIP	12	hidden_state_012	0.6975875154894671	0.5417441140024782	0.7898853779429987	4
siglip_base	SigLIP	13	pooler_output	0.6975875154894671	0.5417441140024782	0.7898853779429987	4
siglip_base	SigLIP	14	image_embeds_l2	0.6982264560099133	0.5463909541511772	0.7874070631970261	4
siglip_large	SigLIP	0	hidden_state_000	0.046700743494423796	0.008286864931846374	0.08062267657992565	4
siglip_large	SigLIP	1	hidden_state_001	0.3533050650557621	0.27338909541511774	0.4521762701363073	4
siglip_large	SigLIP	2	hidden_state_002	0.42876781288723664	0.41070322180916974	0.4721964064436183	4
siglip_large	SigLIP	3	hidden_state_003	0.557872521685254	0.48234200743494426	0.6572180916976456	4
siglip_large	SigLIP	4	hidden_state_004	0.7052160780669146	0.6030824039653037	0.8495972738537794	4
siglip_large	SigLIP	5	hidden_state_005	0.6788646220570013	0.5424411400247832	0.8430142503097894	4
siglip_large	SigLIP	6	hidden_state_006	0.6545461586121437	0.5121592317224287	0.8210966542750929	4
siglip_large	SigLIP	7	hidden_state_007	0.721170229244114	0.630498760842627	0.8423946716232962	4
siglip_large	SigLIP	8	hidden_state_008	0.7929832713754646	0.7109665427509294	0.8752323420074349	4
siglip_large	SigLIP	9	hidden_state_009	0.7833217162329615	0.7026022304832713	0.8279894671623297	4
siglip_large	SigLIP	10	hidden_state_010	0.7431652726146221	0.6644981412639405	0.7884913258983891	4
siglip_large	SigLIP	11	hidden_state_011	0.7993533147459728	0.7425650557620819	0.8423946716232962	4
siglip_large	SigLIP	12	hidden_state_012	0.8317456629491946	0.7801270136307311	0.8913413878562578	4
siglip_large	SigLIP	13	hidden_state_013	0.7919958178438662	0.7243649318463445	0.8651641883519208	4
siglip_large	SigLIP	14	hidden_state_014	0.7794493494423792	0.7341232961586122	0.8351920693928129	4
siglip_large	SigLIP	15	hidden_state_015	0.7794493494423792	0.7084882280049567	0.8573420074349443	4
siglip_large	SigLIP	16	hidden_state_016	0.7496902106567535	0.6700743494423792	0.8465768277571252	4
siglip_large	SigLIP	17	hidden_state_017	0.7208604399008675	0.6121437422552664	0.8329460966542751	4
siglip_large	SigLIP	18	hidden_state_018	0.7166976456009914	0.5971189591078067	0.8365086741016109	4
siglip_large	SigLIP	19	hidden_state_019	0.6852346654275093	0.5423636926889716	0.8230328376703842	4
siglip_large	SigLIP	20	hidden_state_020	0.6827950743494424	0.5396530359355638	0.814048946716233	4
siglip_large	SigLIP	21	hidden_state_021	0.6791937732342007	0.5463909541511772	0.792673482032218	4
