dataset	family	model_key	corr_metric	layer_index	layer_name	metric_score	raw_value_mean	family_rank
TID2013	SwinV2	swinv2_base	scc	2	hidden_state_002	0.7235130111524164	0.6773153335914095	2
TID2013	SwinV2	swinv2_tiny	scc	2	hidden_state_002	0.720724907063197	0.6769791369528526	3
TID2013	SwinV2	swinv2_large	scc	2	hidden_state_002	0.6800650557620818	0.6702095312768149	4
TID2013	VGG	vgg19	scc	2	feature_map_002	0.7630111524163569	0.679941596461393	1
TID2013	VGG	vgg16	scc	2	feature_map_002	0.7602230483271375	0.6798175780054916	2
TID2013	VGG	vgg11	scc	3	feature_map_003	0.758364312267658	0.6776858993295047	3
TID2013	VGG	vgg13	scc	2	feature_map_002	0.7486059479553904	0.6802534842706982	4
TID2013	VGG	vgg11_bn	scc	2	feature_map_002	0.7330390334572491	0.6795817707483962	5
TID2013	VGG	vgg16_bn	scc	2	feature_map_002	0.704228624535316	0.6739881164506094	6
TID2013	VGG	vgg19_bn	scc	2	feature_map_002	0.6826208178438662	0.6675325466796723	7
TID2013	VGG	vgg13_bn	scc	2	feature_map_002	0.6628717472118959	0.664077814403093	8
TID2013	ViT	vit_tiny	scc	4	block_004	0.8594330855018587	0.7056754587129419	1
TID2013	ViT	vit_small	scc	3	block_003	0.8494423791821561	0.7000017278068219	2
TID2013	ViT	vit_huge	scc	8	hidden_state_008	0.737685873605948	0.672968589283707	3
TID2013	ViT	vit_base	scc	5	hidden_state_005	0.6912174721189591	0.6625753864259123	4
TID2013	ViT	vit_large	scc	4	hidden_state_004	0.6705390334572491	0.6600651527975503	5
kadid10k	CLIP	clip_vit_l14	pcc	19	hidden_state_019	0.8717472118959108	0.6604900535987531	1
kadid10k	CLIP	clip_vit_b32	pcc	10	hidden_state_010	0.8150557620817844	0.6480635758354052	2
kadid10k	CLIP	clip_vit_l14_336	pcc	21	hidden_state_021	0.8046003717472119	0.6411003517791368	3
kadid10k	CLIP	clip_vit_b16	pcc	10	hidden_state_010	0.7618494423791822	0.6299147630001491	4
kadid10k	ConvNeXt	convnext_base	pcc	1	hidden_state_001	0.5878252788104089	0.5866104337439475	1
kadid10k	ConvNeXt	convnext_tiny	pcc	1	hidden_state_001	0.5796933085501859	0.5837783476525816	2
kadid10k	ConvNeXt	convnext_small	pcc	1	hidden_state_001	0.566682156133829	0.5795737872463187	3
