family	model_key	corr_metric	global_metric_score	metric_score_std	mean_dataset_rank	dataset_count	global_best_layer_index	global_best_layer	global_best_layer_score	family_rank
DINOv3	dinov3_vitb16	pcc	0.7088542819576705	0.05223749141697382	36.75	8	3	block_003	0.7067133126895758	2
DINOv3	dinov3_vitl16	pcc	0.6978996823508292	0.0677812309979835	40.875	8	9	block_009	0.6586055912178412	3
DINOv3	dinov3_vits16plus	pcc	0.6546288077718908	0.04496287825049167	50.125	8	3	block_003	0.6056529815728244	4
DINOv3	dinov3_vits16	pcc	0.6241531277207225	0.04939384207993597	55.625	8	3	block_003	0.5765561860909557	5
FastViT	fastvit_sa24	pcc	0.7820792766965929	0.09902884115274234	29.375	8	2	feature_map_002	0.7820792766965929	1
FastViT	fastvit_ma36	pcc	0.7587735636782974	0.09486281785450522	32.5	8	1	feature_map_001	0.752725310047658	2
FastViT	fastvit_sa12	pcc	0.6641500667930342	0.046011562599726906	46.375	8	1	feature_map_001	0.6603815888455732	3
FastViT	fastvit_t12	pcc	0.6242945338236138	0.05818014659844707	54.625	8	0	feature_map_000	0.5724532234146918	4
FastViT	fastvit_s12	pcc	0.6028820032951044	0.06678747417013858	58.625	8	0	feature_map_000	0.5737543809039548	5
FastViT	fastvit_sa36	pcc	0.5878534282421642	0.07495003275163936	57.6875	8	0	feature_map_000	0.5215197851194877	6
FastViT	fastvit_t8	pcc	0.5305621839380968	0.0746849395215889	64.875	8	1	feature_map_001	0.5168830482503645	7
FastViTHD	fastvithd_15b	pcc	0.7533990116869531	0.11633513541903777	29.375	8	25	block_025	0.6408641023182317	1
FastViTHD	fastvithd_05b	pcc	0.7502707543949267	0.1132334674829599	31.125	8	25	block_025	0.6205425441374868	2
FastViTHD	fastvithd_7b	pcc	0.7402482521422863	0.12869397479419042	30.25	8	25	block_025	0.6151514433200411	3
I-JEPA	ijepa_vith14	pcc	0.6951802456570475	0.1218190046102245	43.0	8	21	hidden_state_021	0.6682323805526422	1
InternViT	internvit_6b_v25	pcc	0.813588337128441	0.15361748774041614	28.875	8	24	hidden_state_024	0.7884103111527648	1
InternViT	internvit_300m_v25	pcc	0.8067356806304155	0.12819323797575904	27.4375	8	8	hidden_state_008	0.8008023867201033	2
InternViT	internvit_300m	pcc	0.7847594333247958	0.1262018748727774	31.1875	8	8	hidden_state_008	0.7771401824041775	3
MAE	vit_mae_large	pcc	0.8647189240067871	0.09571818102201052	15.375	8	7	hidden_state_007	0.8482788711043193	1
MAE	vit_mae_huge	pcc	0.8538460614175023	0.11412890850769992	18.5	8	7	hidden_state_007	0.8427213515817542	2
MAE	vit_mae_base	pcc	0.7867977667722903	0.11678369661526242	29.5	8	6	hidden_state_006	0.7430857078635579	3
ResNeXt	resnext101_32x8d	pcc	0.8254207196783062	0.06942188021026259	18.25	8	2	feature_map_002	0.8228098567139173	1
ResNeXt	resnext50_32x4d	pcc	0.7802051393922457	0.07281501941479508	25.0	8	2	feature_map_002	0.7689946375335096	2
ResNet	resnet18	pcc	0.7755293295748998	0.0301367899959729	27.125	8	2	hidden_state_002	0.7338253440363542	1
ResNet	resnet34	pcc	0.7621070692031283	0.07744251478541098	28.625	8	2	hidden_state_002	0.6741652059104675	2
ResNet	resnet50	pcc	0.7583922338057251	0.06856354455728988	28.125	8	2	hidden_state_002	0.738717070672888	3
ResNet	resnet101	pcc	0.7569257653223675	0.07952009904760747	29.875	8	2	hidden_state_002	0.7502198933554713	4
ResNet	resnet152	pcc	0.7166794074107453	0.06965215192167169	37.875	8	2	hidden_state_002	0.7111031992323067	5
SigLIP	siglip_so400m	pcc	0.9128867091559043	0.06740977909547846	7.5	8	11	hidden_state_011	0.8599027457381208	1
SigLIP	siglip_large	pcc	0.9071105539844132	0.028403147924719898	8.5	8	8	hidden_state_008	0.8590051757839109	2
SigLIP	siglip_base	pcc	0.8662608612732486	0.08591519464476403	14.375	8	3	hidden_state_003	0.810435630597406	3
SigLIP2	siglip2_large	pcc	0.42694694286404994	0.2502514899197897	59.25	8	1	pooler_output	0.4208947875540375	1
SigLIP2	siglip2_base	pcc	0.3953770713439016	0.31605003784665575	54.25	8	1	pooler_output	0.39267609550747035	2
SigLIP2	siglip2_base_naflex	pcc	0.3806995612466959	0.2898282118798624	59.0625	8	1	pooler_output	0.3775339013953948	3
SigLIP2	siglip2_so400m	pcc	0.37126068513520516	0.19682673907110407	69.25	8	1	pooler_output	0.3681240680348334	4
Swin	swin_tiny	pcc	0.6271561371676315	0.0677192158217922	49.875	8	2	hidden_state_002	0.614548869741766	1
Swin	swin_base	pcc	0.6159235093357551	0.05752295677814808	56.6875	8	2	hidden_state_002	0.5567921005266611	2
Swin	swin_large	pcc	0.5981553429052784	0.06265556861622605	59.5	8	2	hidden_state_002	0.5451664910925338	3
Swin	swin_small	pcc	0.571904442121682	0.061846764023520275	62.125	8	2	hidden_state_002	0.554998310227078	4
SwinV2	swinv2_large	pcc	0.649157395241012	0.06564778884267627	51.625	8	3	hidden_state_003	0.5933372279547666	1
SwinV2	swinv2_tiny	pcc	0.6422127890960254	0.06776711676439792	46.625	8	2	hidden_state_002	0.6403064454929317	2
SwinV2	swinv2_base	pcc	0.5934328124479334	0.06337267799849831	57.625	8	2	hidden_state_002	0.5934328124479334	3
