model_key	family	layer_index	layer_name	mean_quality	min_quality	max_quality	dataset_count	mean_alignment	min_alignment	max_alignment	joint_score
convnext_small	ConvNeXt	5	canonical_embedding	0.3581942017565992	0.11810901209511637	0.643935873605948	8	0.24332207039597042	0.1230810509610621	0.5405049566294919	0.3007581360762848
convnext_tiny	ConvNeXt	0	hidden_state_000	0.16961632618903194	0.004065985130111527	0.8328175898560723	8	0.08811986137065099	0.004956629491945465	0.20791848413333947	0.12886809377984146
convnext_tiny	ConvNeXt	1	hidden_state_001	0.4049031029947136	0.18417995499902173	0.5259403080928096	8	0.6195157939560654	0.4302839418600887	0.7606102850061958	0.5122094484753895
convnext_tiny	ConvNeXt	2	hidden_state_002	0.49362512149880294	0.16106718138037324	0.7484540981605219	8	0.4259168961350364	0.2719263919925033	0.563816604708798	0.4597710088169197
convnext_tiny	ConvNeXt	3	hidden_state_003	0.33481349690451834	0.11963446573781351	0.6743726765799256	8	0.27553197064101753	0.1904429987608426	0.4210811648079306	0.30517273377276793
convnext_tiny	ConvNeXt	4	hidden_state_004	0.38240434689467995	0.0096653939883235	0.7781133828996283	8	0.2237979335212188	0.026201101866594894	0.6674411400247832	0.30310114020794937
convnext_tiny	ConvNeXt	5	canonical_embedding	0.41736171870064886	0.1296350674276573	0.7964684014869888	8	0.2978666246489729	0.12734916434110125	0.6949349442379181	0.3576141716748109
dino_vitb16	DINO	0	hidden_state_000	0.04960628038428982	0.0024108003857280513	0.09506669016584632	3	0.04910692634080399	0.036885245901639385	0.06464459880069856	0.04935660336254691
dino_vitb16	DINO	1	hidden_state_001	0.236983898437862	0.03287639405204461	0.8583872246650671	8	0.12866618324876108	0.01153965303593558	0.2579235847232377	0.18282504084331153
dino_vitb16	DINO	2	hidden_state_002	0.504516244532631	0.16019981412639406	0.9361059479553904	8	0.40172468629610286	0.16016109045848823	0.6147487760031397	0.4531204654143669
dino_vitb16	DINO	3	hidden_state_003	0.5951431054765937	0.2943773234200744	0.9609665427509294	8	0.5214194895751878	0.30653655514250305	0.7287140681547997	0.5582812975258907
dino_vitb16	DINO	4	hidden_state_004	0.6381159573889436	0.38671492472322516	0.9452834572490706	8	0.6129976942413177	0.42665737298636924	0.8515667817721438	0.6255568258151306
dino_vitb16	DINO	5	hidden_state_005	0.6518267457081776	0.4555673370186809	0.9587592936802974	8	0.614427163145268	0.35099132589838905	0.8712243887452931	0.6331269544267228
dino_vitb16	DINO	6	hidden_state_006	0.6177876610222758	0.42908205504847763	0.8894052044609666	8	0.5920805749186249	0.3047552664188352	0.8276231834559332	0.6049341179704504
dino_vitb16	DINO	7	hidden_state_007	0.6250069763056643	0.4024774010824307	0.9417983271375465	8	0.5945318764137828	0.3308550185873606	0.8107491753253218	0.6097694263597235
dino_vitb16	DINO	8	hidden_state_008	0.626654867791946	0.3856686093232566	0.962360594795539	8	0.5758286647014962	0.35269516728624534	0.7476926700923704	0.6012417662467211
dino_vitb16	DINO	9	hidden_state_009	0.6214976545640218	0.33461675749216957	0.9853624535315986	8	0.5191650457260344	0.3808085501858736	0.6055276802356115	0.5703313501450281
dino_vitb16	DINO	10	hidden_state_010	0.6069350235899947	0.218260706216535	0.9792053903345724	8	0.4419195063183819	0.29143072593124175	0.5855793060718711	0.5244272649541883
dino_vitb16	DINO	11	hidden_state_011	0.6196805401844927	0.18450775286796883	0.9711895910780669	8	0.3623305936192358	0.19307279558156978	0.576363073110285	0.49100556690186425
dino_vitb16	DINO	12	hidden_state_012	0.6068476954493462	0.13593471728568063	0.9588754646840149	8	0.3267989766576487	0.1295079749596368	0.5777571251548946	0.46682333605349746
dino_vitb16	DINO	13	canonical_embedding	0.6091887653384683	0.1907955386047679	0.9391263940520447	8	0.3463301770828388	0.17293693217380154	0.5719485749690211	0.47775947121065354
dino_vitb8	DINO	0	hidden_state_000	0.09161349134001823	0.09161349134001823	0.09161349134001823	1	0.06586144029170465	0.06586144029170465	0.06586144029170465	0.07873746581586144
