model_key	family	layer_index	layer_name	mean_quality	min_quality	max_quality	dataset_count
fastvithd_7b	FastViTHD	14	block_014	0.30388352829282944	0.08123050562435305	0.6362343998788993	8
fastvithd_7b	FastViTHD	15	block_015	0.32896867379604844	0.10908736661290488	0.707127816338125	8
fastvithd_7b	FastViTHD	16	block_016	0.3512096698934892	0.15160315985130113	0.7602411127432293	8
fastvithd_7b	FastViTHD	17	block_017	0.36052086186387666	0.1625232342007435	0.7718439072159554	8
fastvithd_7b	FastViTHD	18	block_018	0.42638099430280396	0.1887778810408922	0.8629329162088014	8
fastvithd_7b	FastViTHD	19	block_019	0.3853520821220461	0.12718156463965283	0.7448869773795908	8
fastvithd_7b	FastViTHD	20	block_020	0.38607303877730403	0.11557198690459405	0.7048498202178317	8
fastvithd_7b	FastViTHD	21	block_021	0.4601262871502597	0.15108646217704247	0.8299396412205752	8
fastvithd_7b	FastViTHD	22	block_022	0.48881518348260716	0.1471420213625687	0.840588043738273	8
fastvithd_7b	FastViTHD	23	block_023	0.5241342291235227	0.13762835767515277	0.8315241818229389	8
fastvithd_7b	FastViTHD	24	block_024	0.5401148790143888	0.1570122580290176	0.8382901912194538	8
fastvithd_7b	FastViTHD	25	block_025	0.5411560467542956	0.22824507202817162	0.8398315149544378	8
fastvithd_7b	FastViTHD	26	block_026	0.5659301044890533	0.1791434253015073	0.8561528905309741	8
fastvithd_7b	FastViTHD	27	block_027	0.5488178931624814	0.2013062951143269	0.8504518849095108	8
fastvithd_7b	FastViTHD	28	block_028	0.5611941946775216	0.20073994803792441	0.8817954137446924	8
fastvithd_7b	FastViTHD	29	block_029	0.5492027485227725	0.20154777175202637	0.863126422370738	8
fastvithd_7b	FastViTHD	30	block_030	0.5366776173784851	0.19575050552118545	0.8438765759781963	8
fastvithd_7b	FastViTHD	31	block_031	0.5526920548547803	0.20201675441643255	0.888863073110285	8
fastvithd_7b	FastViTHD	32	block_032	0.5526566697455184	0.24043550478181774	0.849894941938097	8
fastvithd_7b	FastViTHD	33	block_033	0.5457841469977525	0.25679466038949206	0.8177881093344695	8
fastvithd_7b	FastViTHD	34	block_034	0.517050919203609	0.1943494681710794	0.9042890377479602	8
fastvithd_7b	FastViTHD	35	block_035	0.5155491200139191	0.21419751520862207	0.9123849660347307	8
fastvithd_7b	FastViTHD	36	block_036	0.5084736380866058	0.213963023876419	0.8275069766962897	8
fastvithd_7b	FastViTHD	37	block_037	0.3335291595601565	0.15919855118316031	0.7050704620580996	8
fastvithd_7b	FastViTHD	38	block_038	0.6243226608413127	0.1604180319156695	0.8923094795539034	8
fastvithd_7b	FastViTHD	39	block_039	0.6141193719333191	0.12003591324584471	0.9032295539033457	8
fastvithd_7b	FastViTHD	40	block_040	0.6231432127319098	0.13764397260776062	0.9034934326375517	8
fastvithd_7b	FastViTHD	41	block_041	0.6282955420893946	0.1474879264806194	0.9479553903345725	8
fastvithd_7b	FastViTHD	42	block_042	0.6598875494458805	0.10088284077162923	0.9262314126394052	8
fastvithd_7b	FastViTHD	43	block_043	0.6210512532820555	0.02561645412602062	0.9685176579925651	8
fastvithd_7b	FastViTHD	44	image_embeddings	0.6541817148310011	0.037901834721773345	0.9592239776951673	8
fastvithd_7b	FastViTHD	45	canonical_embedding	0.6549969185479728	0.019283049509818684	0.983503717472119	8
ijepa_vith14	I-JEPA	0	hidden_state_000	0.18364692166643648	0.0	0.6816054210560641	8
ijepa_vith14	I-JEPA	1	hidden_state_001	0.33120472824273145	0.06598513011152417	0.764753717472119	8
ijepa_vith14	I-JEPA	2	hidden_state_002	0.458677797545356	0.12616171003717472	0.8918447955390335	8
ijepa_vith14	I-JEPA	3	hidden_state_003	0.46145127528290447	0.16426579925650558	0.9277416356877324	8
