model_key	family	layer_index	layer_name	mean_quality	min_quality	max_quality	dataset_count
clip_vit_l14_336	CLIP	23	hidden_state_023	0.776748373605948	0.3913801115241636	0.9788568773234201	4
clip_vit_l14_336	CLIP	24	hidden_state_024	0.8055878252788105	0.5106877323420074	0.9299488847583643	4
clip_vit_l14_336	CLIP	25	pooler_output	0.801608968401487	0.5126626394052045	0.910432156133829	4
clip_vit_l14_336	CLIP	26	image_embeds	0.7989079925650557	0.5178903345724907	0.9383131970260223	4
clip_vit_l14_336	CLIP	27	image_embeds_l2	0.7902532527881041	0.5067379182156133	0.9447026022304833	4
convnext_base	ConvNeXt	0	hidden_state_000	0.028665195167286245	0.010223048327137538	0.048559479553903356	4
convnext_base	ConvNeXt	1	hidden_state_001	0.37412871747211895	0.29658457249070636	0.48838289962825276	4
convnext_base	ConvNeXt	2	hidden_state_002	0.4010223048327137	0.3118029739776952	0.5157992565055762	4
convnext_base	ConvNeXt	3	hidden_state_003	0.23515915427509293	0.11280204460966543	0.39707249070631967	4
convnext_base	ConvNeXt	4	hidden_state_004	0.5021782063197027	0.2046933085501859	0.6145446096654276	4
convnext_base	ConvNeXt	5	canonical_embedding	0.4758945167286245	0.1857574349442379	0.5909618959107806	4
convnext_large	ConvNeXt	0	hidden_state_000	0.015189358736059463	0.001277881040892187	0.03427044609665425	4
convnext_large	ConvNeXt	1	hidden_state_001	0.3627439591078067	0.20248605947955395	0.46967936802973975	4
convnext_large	ConvNeXt	2	hidden_state_002	0.4749651486988848	0.3465381040892193	0.5539033457249071	4
convnext_large	ConvNeXt	3	hidden_state_003	0.14294842007434944	0.06865706319702605	0.2158457249070632	4
convnext_large	ConvNeXt	4	hidden_state_004	0.4661942379182156	0.28322490706319703	0.5381040892193308	4
convnext_large	ConvNeXt	5	canonical_embedding	0.44496398698884754	0.2474442379182156	0.5306691449814126	4
convnext_small	ConvNeXt	0	hidden_state_000	0.01722235130111522	0.0015102230483270973	0.03763940520446095	4
convnext_small	ConvNeXt	1	hidden_state_001	0.3018413104089219	0.16101301115241634	0.4006737918215613	4
convnext_small	ConvNeXt	2	hidden_state_002	0.432214219330855	0.3234200743494424	0.5759758364312267	4
convnext_small	ConvNeXt	3	hidden_state_003	0.3503717472118959	0.24442379182156132	0.491635687732342	4
convnext_small	ConvNeXt	4	hidden_state_004	0.5528578066914498	0.3177276951672863	0.6633364312267658	4
convnext_small	ConvNeXt	5	canonical_embedding	0.5138533921933086	0.28008828996282525	0.643935873605948	4
convnext_tiny	ConvNeXt	0	hidden_state_000	0.015363615241635695	0.004065985130111527	0.030901486988847593	4
convnext_tiny	ConvNeXt	1	hidden_state_001	0.4337244423791822	0.3588522304832714	0.5113847583643123	4
convnext_tiny	ConvNeXt	2	hidden_state_002	0.5778636152416357	0.4711895910780669	0.6447490706319703	4
convnext_tiny	ConvNeXt	3	hidden_state_003	0.46250580855018586	0.30738847583643125	0.6743726765799256	4
convnext_tiny	ConvNeXt	4	hidden_state_004	0.596276719330855	0.20144052044609662	0.7781133828996283	4
convnext_tiny	ConvNeXt	5	canonical_embedding	0.6215439126394052	0.28450278810408924	0.7964684014869888	4
dino_vitb16	DINO	1	hidden_state_001	0.07161942379182157	0.03287639405204461	0.1141960966542751	4
dino_vitb16	DINO	2	hidden_state_002	0.44798443308550184	0.16019981412639406	0.9361059479553904	4
dino_vitb16	DINO	3	hidden_state_003	0.6081261617100372	0.2943773234200744	0.9609665427509294	4
dino_vitb16	DINO	4	hidden_state_004	0.7075975836431226	0.5723745353159851	0.9452834572490706	4
dino_vitb16	DINO	5	hidden_state_005	0.7158457249070632	0.5827137546468402	0.9587592936802974	4
dino_vitb16	DINO	6	hidden_state_006	0.6721363847583643	0.5328763940520446	0.8894052044609666	4
dino_vitb16	DINO	7	hidden_state_007	0.7330680762081785	0.5886384758364313	0.9417983271375465	4
dino_vitb16	DINO	8	hidden_state_008	0.7845318308550187	0.6394052044609666	0.962360594795539	4
dino_vitb16	DINO	9	hidden_state_009	0.8304484200743494	0.695631970260223	0.9853624535315986	4
dino_vitb16	DINO	10	hidden_state_010	0.8504298327137546	0.7232806691449815	0.9792053903345724	4
dino_vitb16	DINO	11	hidden_state_011	0.8645736524163569	0.7481412639405205	0.9711895910780669	4
dino_vitb16	DINO	12	hidden_state_012	0.8667518587360595	0.7542983271375465	0.9588754646840149	4
dino_vitb16	DINO	13	canonical_embedding	0.8521433550185874	0.7493029739776952	0.9391263940520447	4
