model_key	family	layer_index	layer_name	mean_quality	min_quality	max_quality	dataset_count	mean_alignment	min_alignment	max_alignment	joint_score
convnext_base	ConvNeXt	2	hidden_state_002	0.4010223048327137	0.3118029739776952	0.5157992565055762	4	0.495372521685254	0.4763785625774473	0.5179677819083023	0.4481974132589839
convnext_base	ConvNeXt	3	hidden_state_003	0.23515915427509293	0.11280204460966543	0.39707249070631967	4	0.12848513011152418	0.0811648079306072	0.2015179677819083	0.18182214219330856
convnext_base	ConvNeXt	4	hidden_state_004	0.5021782063197027	0.2046933085501859	0.6145446096654276	4	0.32558859975216853	0.19493494423791824	0.518045229244114	0.4138834030359356
convnext_base	ConvNeXt	5	canonical_embedding	0.4758945167286245	0.1857574349442379	0.5909618959107806	4	0.32487221189591076	0.17665737298636927	0.5455390334572491	0.4003833643122676
convnext_large	ConvNeXt	0	hidden_state_000	0.015189358736059463	0.001277881040892187	0.03427044609665425	4	0.011229863692688968	0.004879182156133838	0.018742255266418827	0.013209611214374216
convnext_large	ConvNeXt	1	hidden_state_001	0.3627439591078067	0.20248605947955395	0.46967936802973975	4	0.6030243184634448	0.511229863692689	0.7201053283767038	0.48288413878562575
convnext_large	ConvNeXt	2	hidden_state_002	0.4749651486988848	0.3465381040892193	0.5539033457249071	4	0.5114234820322181	0.47963135068153656	0.5697026022304833	0.49319431536555147
convnext_large	ConvNeXt	3	hidden_state_003	0.14294842007434944	0.06865706319702605	0.2158457249070632	4	0.07516263940520446	0.04879182156133829	0.1143897149938042	0.10905552973977695
convnext_large	ConvNeXt	4	hidden_state_004	0.4661942379182156	0.28322490706319703	0.5381040892193308	4	0.2961005266418835	0.1536555142503098	0.4541511771995043	0.3811473822800496
convnext_large	ConvNeXt	5	canonical_embedding	0.44496398698884754	0.2474442379182156	0.5306691449814126	4	0.2912987918215613	0.14103159851301117	0.47800495662949194	0.3681313894052044
convnext_small	ConvNeXt	0	hidden_state_000	0.01722235130111522	0.0015102230483270973	0.03763940520446095	4	0.011868804213135065	0.005343866171003714	0.018587360594795543	0.014545577757125143
convnext_small	ConvNeXt	1	hidden_state_001	0.3018413104089219	0.16101301115241634	0.4006737918215613	4	0.6506931536555143	0.6038568773234201	0.700046468401487	0.4762672320322181
convnext_small	ConvNeXt	2	hidden_state_002	0.432214219330855	0.3234200743494424	0.5759758364312267	4	0.6193463444857497	0.5511926889714994	0.7018277571251549	0.5257802819083024
convnext_small	ConvNeXt	3	hidden_state_003	0.3503717472118959	0.24442379182156132	0.491635687732342	4	0.19760687732342005	0.12267657992565055	0.25851920693928127	0.273989312267658
convnext_small	ConvNeXt	4	hidden_state_004	0.5528578066914498	0.3177276951672863	0.6633364312267658	4	0.3420267967781908	0.18517657992565054	0.5342317224287484	0.4474423017348203
convnext_small	ConvNeXt	5	canonical_embedding	0.5138533921933086	0.28008828996282525	0.643935873605948	4	0.33509526022304836	0.16821561338289961	0.5405049566294919	0.4244743262081785
convnext_tiny	ConvNeXt	0	hidden_state_000	0.015363615241635695	0.004065985130111527	0.030901486988847593	4	0.011830080545229245	0.004956629491945465	0.018355018587360595	0.013596847893432469
convnext_tiny	ConvNeXt	1	hidden_state_001	0.4337244423791822	0.3588522304832714	0.5113847583643123	4	0.6939862143742256	0.6074969021065676	0.7606102850061958	0.5638553283767038
convnext_tiny	ConvNeXt	2	hidden_state_002	0.5778636152416357	0.4711895910780669	0.6447490706319703	4	0.49541124535315983	0.4090768277571251	0.563816604708798	0.5366374302973977
convnext_tiny	ConvNeXt	3	hidden_state_003	0.46250580855018586	0.30738847583643125	0.6743726765799256	4	0.29919842007434944	0.1904429987608426	0.4210811648079306	0.3808521143122676
convnext_tiny	ConvNeXt	4	hidden_state_004	0.596276719330855	0.20144052044609662	0.7781133828996283	4	0.41337515489467164	0.25960346964064435	0.6674411400247832	0.5048259371127634
convnext_tiny	ConvNeXt	5	canonical_embedding	0.6215439126394052	0.28450278810408924	0.7964684014869888	4	0.43680297397769513	0.24767657992565054	0.6949349442379181	0.5291734433085502
dino_vitb16	DINO	1	hidden_state_001	0.07161942379182157	0.03287639405204461	0.1141960966542751	4	0.03837515489467162	0.01153965303593558	0.04941140024783147	0.054997289343246596
dino_vitb16	DINO	2	hidden_state_002	0.44798443308550184	0.16019981412639406	0.9361059479553904	4	0.2600487918215613	0.16016109045848823	0.34564745972738536	0.35401661245353155
dino_vitb16	DINO	3	hidden_state_003	0.6081261617100372	0.2943773234200744	0.9609665427509294	4	0.42675418215613387	0.30653655514250305	0.5617255266418836	0.5174401719330856
dino_vitb16	DINO	4	hidden_state_004	0.7075975836431226	0.5723745353159851	0.9452834572490706	4	0.5236988847583643	0.42665737298636924	0.6524163568773235	0.6156482342007434
dino_vitb16	DINO	5	hidden_state_005	0.7158457249070632	0.5827137546468402	0.9587592936802974	4	0.4886152416356877	0.35099132589838905	0.5918525402726146	0.6022304832713754
dino_vitb16	DINO	6	hidden_state_006	0.6721363847583643	0.5328763940520446	0.8894052044609666	4	0.48253562577447334	0.3047552664188352	0.594408302354399	0.5773360052664188
dino_vitb16	DINO	7	hidden_state_007	0.7330680762081785	0.5886384758364313	0.9417983271375465	4	0.5074155824039653	0.3308550185873606	0.5947955390334573	0.6202418293060719
dino_vitb16	DINO	8	hidden_state_008	0.7845318308550187	0.6394052044609666	0.962360594795539	4	0.5121205080545229	0.35269516728624534	0.5906133828996283	0.6483261694547708
dino_vitb16	DINO	9	hidden_state_009	0.8304484200743494	0.695631970260223	0.9853624535315986	4	0.5144052044609666	0.3808085501858736	0.5872831474597274	0.672426812267658
dino_vitb16	DINO	10	hidden_state_010	0.8504298327137546	0.7232806691449815	0.9792053903345724	4	0.5005421313506815	0.3945167286245353	0.5855793060718711	0.6754859820322181
dino_vitb16	DINO	11	hidden_state_011	0.8645736524163569	0.7481412639405205	0.9711895910780669	4	0.4889056691449814	0.3879337050805452	0.576363073110285	0.6767396607806692
dino_vitb16	DINO	12	hidden_state_012	0.8667518587360595	0.7542983271375465	0.9588754646840149	4	0.47829538413878564	0.35091387856257744	0.5777571251548946	0.6725236214374226
dino_vitb16	DINO	13	canonical_embedding	0.8521433550185874	0.7493029739776952	0.9391263940520447	4	0.47376471499380424	0.33798017348203224	0.5719485749690211	0.6629540350061958
dino_vitb8	DINO	1	hidden_state_001	0.2946387081784387	0.10908457249070631	0.7001626394052045	4	0.12989854399008674	0.08828996282527883	0.1727075588599752	0.21226862608426272
dino_vitb8	DINO	2	hidden_state_002	0.5153636152416357	0.2841542750929368	0.8990473977695168	4	0.4494075278810409	0.40226146220570014	0.5607961586121437	0.48238557156133827
dino_vitb8	DINO	3	hidden_state_003	0.7135513475836431	0.5874767657992565	0.9312267657992566	4	0.602985594795539	0.5467781908302355	0.6562112763320942	0.6582684711895911
dino_vitb8	DINO	4	hidden_state_004	0.6678961431226765	0.5514637546468402	0.8806923791821561	4	0.5341929987608426	0.4653035935563817	0.5607961586121437	0.6010445709417596
dino_vitb8	DINO	5	hidden_state_005	0.5503601301115242	0.43947490706319703	0.7944934944237918	4	0.502207249070632	0.400092936802974	0.5802354399008675	0.5262836895910781
dino_vitb8	DINO	6	hidden_state_006	0.5095260223048327	0.4235594795539034	0.6635687732342007	4	0.47171236059479554	0.3027416356877323	0.581861833952912	0.49061919144981414
dino_vitb8	DINO	7	hidden_state_007	0.5678438661710037	0.4387778810408922	0.7342007434944238	4	0.48636926889714993	0.28585811648079307	0.6225216852540273	0.5271065675340768
dino_vitb8	DINO	8	hidden_state_008	0.6624651486988847	0.5176579925650557	0.8324814126394052	4	0.5318114931846345	0.3341078066914498	0.6413413878562578	0.5971383209417596
